	Original ID	Gene Name in CARD	ARO	Database
1180	argannot~~~(AGly)ant3''Ih-Aac6-IId~~~AF453998:3555-4946	ANT(3'')-Ii-AAC(6')-IId fusion protein	3002598	argannot
1181	argannot~~~(Bla)blaOXA-112~~~EF650038:1-825	OXA-112	3001643	argannot
1182	argannot~~~(Flq)qnrB36~~~JN173058:37-681	QnrB36	3002751	argannot
1183	argannot~~~(Bla)cphA8~~~AY261375:1-765	cphA8	3003104	argannot
1184	argannot~~~(Bla)blaCTX-M-129~~~JX017364:239-1114	CTX-M-129	3001988	argannot
1185	argannot~~~(Bla)blaOXA-795~~~NG_064753:1-795	OXA-795	3005995	argannot
1186	argannot~~~(Bla)blaCMY-54~~~HM544039:1-1152	CMY-54	3002065	argannot
1187	argannot~~~(Phe)catU~~~NG_055655:1-654	CatU	3003983	argannot
1188	argannot~~~(Bla)cblA~~~NG_047624:101-991	CblA-1	3002999	argannot
1189	argannot~~~(Bla)blaSHV-39~~~AY150585:1=285	SHV-152	3001191	argannot
1190	argannot~~~(Bla)imiH~~~AJ548797:924-1688	imiH	3003094	argannot
1191	argannot~~~(Bla)blaCMY-30~~~EF685372:1-1143	CMY-30	3002041	argannot
1192	argannot~~~(Bla)blaCMY-111~~~KJ155695:1-1146	CMY-111	3002122	argannot
1193	argannot~~~(AGly)aph(2'')-Ib~~~AF207840:272-1171	APH(2'')-IIa	3002635	argannot
1194	argannot~~~(Bla)blaIMP-29~~~HQ438058:1-741	IMP-29	3002220	argannot
1195	argannot~~~(Flq)qnrB40~~~JN166689:1-660	QnrB40	3002755	argannot
1196	argannot~~~(Bla)blaOKP-A-7~~~AM051145:1-861	OKP-A-7	3002424	argannot
1197	argannot~~~(Flq)qnrB37~~~JN173059:36-680	QnrB37	3002752	argannot
1198	argannot~~~(Gly)vanAE-Pp~~~AF155139:5940-6971	vanF	3002908	argannot
1199	argannot~~~(Bla)blaTEM-158~~~EF534736:214-1074	TEM-158	3001024	argannot
1200	argannot~~~(AGly)aph(3'')-IIb~~~X90856:388-1194	APH(3')-IIb	3002645	argannot
1201	argannot~~~(Bla)blaSHV-85~~~DQ322460:16-876	SHV-85	3001139	argannot
1202	argannot~~~(Bla)blaCMY-73~~~GQ351345:1-1146	CMY-73	3002086	argannot
1203	argannot~~~(Bla)blaTEM-78~~~AF190693:209-1069	TEM-78	3000944	argannot
1204	argannot~~~(Bla)blaOXA-213~~~JN861781:1-825	OXA-213	3001712	argannot
1205	argannot~~~(Flq)qnrB41~~~JN166690:1-681	QnrB41	3002756	argannot
1206	argannot~~~(Phe)catP~~~U15027:2953-3576	catP	3002686	argannot
1207	argannot~~~(Bla)blaCMY-57~~~HQ285243:1-1146	CMY-57	3002068	argannot
1208	argannot~~~(Bla)blaOXA-115~~~EU029998:576-1400	OXA-115	3001440	argannot
1209	argannot~~~(Rif)arr3~~~JF806499:1353-1805	arr-3	3002848	argannot
1210	argannot~~~(Tet)tet(39)~~~AY743590:749-1936	tet(39)	3000566	argannot
1211	argannot~~~(Bla)blaTEM-105~~~AF516720:215-1075	TEM-105	3000968	argannot
1212	argannot~~~(Flq)qnrB20~~~AB379831:1-681	QnrB20	3002735	argannot
1213	argannot~~~(Fcyn)FomB~~~AB016934:7389-8381	FomB	3000449	argannot
1214	argannot~~~(Flq)qnrVC7~~~KM555152:1-657	QnrVC7	3003193	argannot
1215	argannot~~~(Bla)blaCMY-74~~~JX440349:1027-2172	CMY-74	3002087	argannot
1216	argannot~~~(Bla)blaVIM-4~~~JF905459:707-1507	VIM-4	3002274	argannot
1217	argannot~~~(MLS)lnu(F)~~~EU118119:1030-1851	linG	3002879	argannot
1218	argannot~~~(Phe)cat-86~~~K00544:145-807	Bacillus pumilus cat86	3002672	argannot
1219	argannot~~~(MLS)erm(47)~~~NG_054944:101-841	Erm(47)	3003908	argannot
1220	argannot~~~(Bla)blaSHV-128~~~GU932590:1-861	SHV-128	3001175	argannot
1221	argannot~~~(AGly)aph(2'')-Ie~~~AY939911:3536-4441	APH(2'')-Ie	3002634	argannot
1222	argannot~~~(Col)mcr-3.8~~~MF598079:1-1623	MCR-3.8	3004509	argannot
1223	argannot~~~(Fcyn)FosB3~~~HQ219726:386-805	FosB3	3002873	argannot
1224	argannot~~~(Col)mcr-1.3~~~KU934208:18648-20273	MCR-1.3	3004514	argannot
1225	argannot~~~(Bla)blaOXA-107~~~EF650033:1-825	OXA-107	3001638	argannot
1226	argannot~~~(Col)mcr-4.6~~~NG_061608:1-1626	MCR-4.1	3004325	argannot
1227	argannot~~~(Bla)blaOXA-17~~~DQ902344:2717-3517	OXA-17	3001412	argannot
1228	argannot~~~(Bla)beta-lactamase_class-C~~~NC_010410:1184557-1185747	ADC-11	3004615	argannot
1229	argannot~~~(Bla)blaCTX-M-7~~~AJ005045:1-876	CTX-M-7	3001870	argannot
1230	argannot~~~(Ntmdz)nimD_Nitroimidazole_Gene~~~NG_048014:101-595	blaS1	3005111	argannot
1231	argannot~~~(AGly)aac3-IIc~~~X54723:819-1679	AAC(3)-IIc	3002535	argannot
1232	argannot~~~(Tet)tetY~~~AF070999:1680-2855	tet(Y)	3000182	argannot
1233	argannot~~~(AGly)ant6-Ia~~~AF330699:22-930	aad(6)	3002628	argannot
1234	argannot~~~(Bla)blaOXA-89~~~DQ445683:1-825	OXA-89	3001625	argannot
1235	argannot~~~(Bla)blaNDM-19~~~MF370080:1-813	NDM-19	3004862	argannot
1236	argannot~~~(AGly)aph(2'')-IIa~~~NG_047402:1-900	APH(2'')-IIa	3002635	argannot
1237	argannot~~~(Bla)blaTEM-22~~~Y17583:214-1071	TEM-22	3000893	argannot
1238	argannot~~~(Bla)blaGOB-7~~~AF189297:1-756	GOB-7	3004814	argannot
1239	argannot~~~(Tet)tetK~~~M16217:305-1684	tet(K)	3000178	argannot
1240	argannot~~~(Bla)blaLHK-2~~~NG_056483:1-1170	LHK-2	3006936	argannot
1241	argannot~~~(MLS)lnu((B)~~~KC688833:1-804	lsaE	3003206	argannot
1242	argannot~~~(Bla)blaCMY-9~~~AB061794:6018-7166	CMY-9	3002020	argannot
1243	argannot~~~(Phe)cmxA~~~AF024666:15877-17052	cmx	3002703	argannot
1244	argannot~~~(Tet)Tet(48)~~~NG_055773:1-1200	tet(48)	3004581	argannot
1245	argannot~~~(Bla)cfxA5~~~AY769934:28-993	CfxA5	3003096	argannot
1246	argannot~~~(AGly)aacA4~~~AF416297:2738-3304	AAC(6')-Ib8	3002579	argannot
1247	argannot~~~(Bla)blaVCC-1~~~NG_050316:101-955	VCC-1	3003713	argannot
1248	argannot~~~(Bla)blaCTX-M-5~~~JN003855:131-1007	CTX-M-5	3001868	argannot
1249	argannot~~~(Phe)cmlA6~~~NG_047655:101-1360	cmlA6	3002696	argannot
1250	argannot~~~(Bla)blaIMP-43~~~AB777500:2035-2775	IMP-43	3002234	argannot
1251	argannot~~~(Phe)cmlA10~~~NG_047649:1-1260	cmlA4	3002694	argannot
1252	argannot~~~(Bla)blaSHV-108~~~AM941849:1-861	SHV-108	3001157	argannot
1253	argannot~~~(Bla)blaTEM-102~~~AY029354:3-833	TEM-98	3006139	argannot
1254	argannot~~~(Bla)blaTEM-123~~~AY327539:1-858	TEM-123	3000985	argannot
1255	argannot~~~(Bla)blaNDM-20~~~MF458176:9953-10765	NDM-20	3004863	argannot
1256	argannot~~~(Flq)qnrB35~~~JN173057:2307-2951	QnrB35	3002750	argannot
1257	argannot~~~(Bla)blaCGA-1~~~AF339733:437-1315	CGA-1	3004766	argannot
1258	argannot~~~(Bla)blaVIM-26~~~FR748153:260-1060	VIM-26	3002296	argannot
1259	argannot~~~(MLS)erm(N)~~~X97721:160-1035	ErmN	3000592	argannot
1260	argannot~~~(Gly)vanR-Pt~~~DQ018711:1-696	vanR gene in vanA cluster	3002919	argannot
1261	argannot~~~(Bla)blaFOX-4~~~AJ277535:1-1149	FOX-4	3002158	argannot
1262	argannot~~~(Col)mcr-3.1~~~KY924928:161134-162759	MCR-3.1	3004139	argannot
1263	argannot~~~(Bla)blaOXA-550~~~KY682752:1-873	OXA-550	3005774	argannot
1264	argannot~~~(Flq)qnrB30~~~HM439650:1-681	QnrB30	3002745	argannot
1265	argannot~~~(Bla)blaOXY2-8~~~AY055205:182-1054	OXY-2-8	3002403	argannot
1266	argannot~~~(Bla)blaCMY-63~~~HQ650104:64-1209	CMY-63	3002076	argannot
1267	argannot~~~(Bla)blaTEM-194~~~JN935136:1-861	TEM-194	3001054	argannot
1268	argannot~~~(Bla)blaCTX-M-54~~~DQ303459:2175-3050	CTX-M-54	3001916	argannot
1269	argannot~~~(AGly)aac2-Ie~~~NC_011896:3039059-3039607	AAC(2')-Ie	3002527	argannot
1270	argannot~~~(Bla)blaOKP-B-10~~~AM051160:1-861	OKP-B-10	3002443	argannot
1271	argannot~~~(Bla)blaOKP-B-6~~~AY850171:1-861	OKP-B-6	3002439	argannot
1272	argannot~~~(Bla)blaTEM-143~~~DQ075245:218-1078	TEM-143	3001006	argannot
1273	argannot~~~(Bla)blaTEM-72~~~AF157553:148-1008	TEM-72	3000938	argannot
1274	argannot~~~(Bla)blaOXA-229~~~JQ422052:1100-1930	OXA-229	3001692	argannot
1275	argannot~~~(Col)mcr-3.12~~~MG564491:1-1626	MCR-3.12	3004693	argannot
1276	argannot~~~(Bla)blaFTU-1~~~NG_049110:101-964	FTU-1	3004801	argannot
1277	argannot~~~(Bla)blaCTX-M-42~~~DQ061159:347-1222	CTX-M-42	3001904	argannot
1278	argannot~~~(Bla)blaVIM-25~~~HM750249:91-891	VIM-25	3002295	argannot
1279	argannot~~~(Gly)vanHA-Bc~~~Y15704:23-1054	vanA	3000010	argannot
1280	argannot~~~(AGly)aacA43~~~HQ247816:639-1202	aacA43	3004641	argannot
1281	argannot~~~(Bla)blaCTX-M-62~~~GU125669:1-876	CTX-M-62	3001923	argannot
1282	argannot~~~(MLS)lin(B)~~~AJ238249:127-930	lnuB	3002836	argannot
1283	argannot~~~(AGly)aac6-Ih~~~L29044:352-792	AAC(6')-Ih	3002555	argannot
1284	argannot~~~(Bla)blaOXA-372~~~KJ746496:1-774	OXA-372	3001558	argannot
1285	argannot~~~(Oxzln)OptrA_10~~~KT601170:57297-59264	optrA	3003746	argannot
1286	argannot~~~(Bla)blaTEM-49~~~Y10281:1-861	TEM-49	3000918	argannot
1287	argannot~~~(Bla)blaCTX-M-24~~~AY143430:1-876	CTX-M-24	3001886	argannot
1288	argannot~~~(Bla)blaFPH-1~~~NG_054658:101-967	FPH-1	3004795	argannot
1289	argannot~~~(AGly)aph(9)-ib~~~NG_047474:101-1093	APH(9)-Ib	3002663	argannot
1290	argannot~~~(MLS)mph(D)~~~NC_017312:2291580-2292413	tet(48)	3004581	argannot
1291	argannot~~~(Flq)qepA~~~AB263754:7052-8587	QepA2	3004103	argannot
1292	argannot~~~(Tet)Tet(49)~~~NG_055774:1-1164	tet(49)	3004582	argannot
1293	argannot~~~(Gly)vanSc3~~~AY033764:4604-5662	vanS gene in vanC cluster	3002933	argannot
1294	argannot~~~(Fcyn)FosB4~~~KR870311:99-518	FosB4	3004671	argannot
1295	argannot~~~(Bla)imiS~~~Y10415:126-893	imiS	3003095	argannot
1296	argannot~~~(Bla)blaTEM-98~~~AF397068:1-861	TEM-98	3006139	argannot
1297	argannot~~~(AGly)grm~~~NG_047907:101-925	sgm	3000862	argannot
1298	argannot~~~(Col)mcr-3.25~~~NG_060585:101-1723	mcr-3.41	3005221	argannot
1299	argannot~~~(Gly)vanC4~~~EU151752:29-1081	vanC	3000368	argannot
1300	argannot~~~(MLS)mph(G)~~~NG_047998:101-985	mphG	3003742	argannot
1301	argannot~~~(Bla)blaOXA-71~~~AY750913:1-825	OXA-71	3001619	argannot
1302	argannot~~~(Flq)qnrB42~~~JN680743:1-645	QnrB42	3002757	argannot
1303	argannot~~~(MLS)lmr(B)~~~X62867:361-1197	ErmU	3001305	argannot
1304	argannot~~~(Oxzln)OptrA_2~~~KX620938:1-1968	optrA	3003746	argannot
1305	argannot~~~(Bla)mecA~~~AB221124:91-2097	mecA	3000617	argannot
1306	argannot~~~(Bla)blaB-9~~~AY348324:1-747	BlaB-9	3005557	argannot
1307	argannot~~~(Bla)blaOXA-12~~~U10251:181-975	OXA-12	3001407	argannot
1308	argannot~~~(Phe)catB_variant1~~~CP036328:71370-72002	Agrobacterium fabrum chloramphenicol acetyltransferase	3004451	argannot
1309	argannot~~~(Bla)blaOXA-9~~~NC_015515:451-1290	OXA-9	3001404	argannot
1310	argannot~~~(Bla)blaOXY1-2~~~AJ871865:1-876	OXY-1-2	3002390	argannot
1311	argannot~~~(Bla)blaVIM-20~~~GQ414736:1-801	VIM-20	3002290	argannot
1312	argannot~~~(Bla)blaADC-13~~~NG_048637:1-1152	ADC-13	3003857	argannot
1313	argannot~~~(Bla)blaEFM-1~~~NG_062204:1-909	EFM-1	3006884	argannot
1314	argannot~~~(Bla)blaKPC-16~~~KC465199:1-882	KPC-16	3002326	argannot
1315	argannot~~~(Bla)blaTLA-1~~~GU441460:3220-4125	TLA-1	3003202	argannot
1316	argannot~~~(Bla)cepA-49~~~U05886:404-1306	CepA-49	3006226	argannot
1317	argannot~~~(MLS)vga(B)~~~U82085:629-2287	vgaB	3000118	argannot
1318	argannot~~~(Bla)blaOXA-23~~~EF120622:1499-2320	OXA-23	3001418	argannot
1319	argannot~~~(Bla)blaB-7~~~AF189304:1-747	BlaB-7	3005555	argannot
1320	argannot~~~(Col)mcr-1.2~~~KX236309:3137-4762	MCR-1.2	3004194	argannot
1321	argannot~~~(Col)mcr-1.14~~~NG_057460:101-1726	MCR-1.3	3004514	argannot
1322	argannot~~~(Col)mcr-4.1~~~MF543359:5808-7433	MCR-4.1	3004325	argannot
1323	argannot~~~(Bla)blaLUT-1~~~AY695112:1-891	LUT-1	3006943	argannot
1324	argannot~~~(Bla)CARB-7~~~AF409092:888-1754	CARB-7	3002246	argannot
1325	argannot~~~(Bla)blaOXA-649~~~MH211242:1-828	OXA-649	3005340	argannot
1326	argannot~~~(Bla)blaOXA-811~~~NG_064769:1-822	OXA-811	3006011	argannot
1327	argannot~~~(Tmt)dfrA12~~~Z21672:310-807	dfrA12	3002858	argannot
1328	argannot~~~(Bla)blaAIM-1~~~AM998375:1173-2084	AIM-1	3000853	argannot
1329	argannot~~~(Bla)blaNDM-8~~~AB744718:1-813	NDM-8	3002358	argannot
1330	argannot~~~(Bla)blaTEM-1~~~JQ735917:1-861	TEM-234	3005265	argannot
1331	argannot~~~(Sul)sul3~~~HQ875016:7396-8187	sul3	3000413	argannot
1332	argannot~~~(Bla)blaCTX-M-132~~~JX313020:1-876	CTX-M-132	3001991	argannot
1333	argannot~~~(Tet)tet(33)~~~AJ420072:22940-24163	tet(33)	3000478	argannot
1334	argannot~~~(Bla)blaADC-23~~~NG_048648:1-1152	ADC-23	3003867	argannot
1335	argannot~~~(Phe)cpt~~~NG_051909:101-631	lsaB	3003111	argannot
1336	argannot~~~(Bla)blaLRA-1~~~NG_047484:101-988	LRA-1	3002482	argannot
1337	argannot~~~(Bla)blaIMP-25~~~EU352796:1-738	IMP-45	3002236	argannot
1338	argannot~~~(Bla)blaSPR-1~~~NG_052102:101-997	SPR-1	3006996	argannot
1339	argannot~~~(Bla)blaBAT-1~~~NG_050940:101-907	BAT-1	3004747	argannot
1340	argannot~~~(AGly)aac6-Im~~~AF337947:1215-1751	AAC(6')-Im	3004629	argannot
1341	argannot~~~(AGly)aadE-Cc~~~NG_054665:101-1000	aadK	3002627	argannot
1342	argannot~~~(Bla)blaJOHN-1~~~AY02846:443-1189	JOHN-1	3000840	argannot
1343	argannot~~~(Bla)blaSHV-186~~~KM233165:1-861	SHV-186	3003153	argannot
1344	argannot~~~(Tet)tetE~~~DQ366299:36-1253	tet(E)	3000173	argannot
1345	argannot~~~(Bla)blaOXA-205~~~JF800667:658-1458	OXA-205	3001483	argannot
1346	argannot~~~(Gly)vanB~~~AY655710:1-1029	vanB	3000013	argannot
1347	argannot~~~(Bla)blaOXA-85~~~AY227054:1-765	OXA-85	3001780	argannot
1348	argannot~~~(Bla)blaLRA-13~~~NG_047216:101-1930	LRA-13	3002484	argannot
1349	argannot~~~(Bla)blaNDM-23~~~NG_060570:1-813	NDM-23	3004866	argannot
1350	argannot~~~(Bla)blaKPC-15~~~KC433553:1-882	KPC-15	3002325	argannot
1351	argannot~~~(AGly)apH-Stph~~~HE579073:1778413-1779213	APH(9)-Ib	3002663	argannot
1352	argannot~~~(Bla)blaSHV-144~~~JQ926986:1-861	SHV-144	3001345	argannot
1353	argannot~~~(Bla)blaGES-18~~~JQ028729:1-864	GES-18	3002347	argannot
1354	argannot~~~(Tet)Tet(54)~~~NG_055779:1-1167	tet(54)	3004590	argannot
1355	argannot~~~(Bla)blaGES-14~~~GU20784:1-864	GES-14	3002343	argannot
1356	argannot~~~(Phe)catD~~~X15100:91-729	catP	3002686	argannot
1357	argannot~~~(Gly)vanB~~~AY655711:1-1029	vanB	3000013	argannot
1358	argannot~~~(AGly)aadA1-pm~~~JQ690540:7968-8798	aadA	3002601	argannot
1359	argannot~~~(Rif)arr2~~~JQ639792:1050-1502	arr-2	3002847	argannot
1360	argannot~~~(Gly)vanS-A~~~M97297:4649-5803	vanS gene in vanA cluster	3002931	argannot
1361	argannot~~~(Bla)blaCTX-M-93~~~HQ166709:1-876	CTX-M-93	3001953	argannot
1362	argannot~~~(Bla)blaVIM-9~~~AY524988:1-801	VIM-9	3002279	argannot
1363	argannot~~~(Bla)blaSPM-1~~~GU831565:1-831	SPM-1	3003793	argannot
1364	argannot~~~(Bla)blaVIM-5~~~DQ023222:1316-2116	VIM-5	3002275	argannot
1365	argannot~~~(Bla)blaCMY-105~~~KJ207205:1040-2145	CMY-105	3002117	argannot
1366	argannot~~~(AGly)aadA15~~~DQ393783:1800-2591	aadA15	3002615	argannot
1367	argannot~~~(Bla)blaSHV-15~~~AJ011428:1-861	SHV-15	3001074	argannot
1368	argannot~~~(Bla)blaVIM-12~~~DQ143913:1775-2575	VIM-12	3002282	argannot
1369	argannot~~~(Bla)blaECM-1~~~NG_062207:19-930	ECM-1	3006882	argannot
1370	argannot~~~(Bla)blaSHV-48~~~AY263404:1-861	SHV-48	3001105	argannot
1371	argannot~~~(AGly)aac6-Iai~~~EU886977:544-1110	AAC(6')-Iai	3002575	argannot
1372	argannot~~~(Bla)blaOXA-244~~~JX438000:1-798	OXA-244	3001786	argannot
1373	argannot~~~(AGly)aac3-Ii~~~CP000356:638262-638720	AAC(3)-Ib	3002530	argannot
1374	argannot~~~(Bla)blaCSA-1~~~NG_062223:101-1228	CSA-1	3006869	argannot
1375	argannot~~~(Bla)blaNDM-24~~~MH991819:218-1030	NDM-24	3004867	argannot
1376	argannot~~~(Bla)blaOXA-224~~~JN596991:2281-3111	OXA-224	3001806	argannot
1377	argannot~~~(Bla)blaTEM-54~~~AF104442:194-1054	TEM-54	3000923	argannot
1378	argannot~~~(Tet)Tet(57)~~~NG_056039:1-1197	tet(57)	3005006	argannot
1379	argannot~~~(Bla)blaOXA-75~~~AY859529:1-825	OXA-75	3001620	argannot
1380	argannot~~~(Bla)blaVEB-1~~~DQ393569:1955-2854	VEB-1	3002370	argannot
1381	argannot~~~(Bla)blaERP-1~~~AY077733:1-882	ERP-1	3004782	argannot
1382	argannot~~~(Bla)blaIMP-5~~~AF290912:1-741	IMP-5	3002196	argannot
1383	argannot~~~(Bla)blaIND-7~~~AB529520:1-720	IND-7	3002263	argannot
1384	argannot~~~(Bla)blaOKP-A-16~~~FJ755840:1-861	OKP-A-16	3002433	argannot
1385	argannot~~~(Gly)vanC3~~~AY033764:26-1078	vanC	3000368	argannot
1386	argannot~~~(Phe)cmr~~~U85507:3518-4693	cmx	3002703	argannot
1387	argannot~~~(Bla)blaOXA-240~~~JX089628:1-801	OXA-240	3001499	argannot
1388	argannot~~~(Tmt)dfr18~~~NG_047673:101-655	dfrA18	3004568	argannot
1389	argannot~~~(Bla)blaLEN-19~~~AM850909:1-861	LEN-19	3002466	argannot
1390	argannot~~~(Bla)blaTEM-10~~~U09188:198-1005	TEM-10	3000882	argannot
1391	argannot~~~(Bla)blaOXA-183~~~HQ111474:1057-1857	OXA-183	3001475	argannot
1392	argannot~~~(Bla)blaSHV-79~~~AM176554:31-891	SHV-79	3001133	argannot
1393	argannot~~~(Bla)blaLAT-1~~~X78117:122-1287	LAT-1	3001857	argannot
1394	argannot~~~(Bla)blaBPU-1~~~NG_050941:101-889	BPU-1	3004759	argannot
1395	argannot~~~(AGly)aadK-Pm~~~CP002869:c4442322-4441435	aadK	3002627	argannot
1396	argannot~~~(Bla)blaTEM-216~~~KF944358:1-861	TEM-216	3001393	argannot
1397	argannot~~~(Bla)Mbl~~~NC_010410:c1997136-1996441	CAR-1	3006903	argannot
1398	argannot~~~(Bla)blaCMY-4~~~AF420597:1-1146	CMY-4	3002015	argannot
1399	argannot~~~(Bla)blaOXA-74~~~AJ854182:1-801	OXA-74	3001798	argannot
1400	argannot~~~(Bla)blaCTX-M-3~~~Y10278:1-876	CTX-M-3	3001866	argannot
1401	argannot~~~(Bla)blaOKP-A-10~~~AM051149:1-861	OKP-A-10	3002427	argannot
1402	argannot~~~(MLS)erm(CX)~~~AF024666:2208-2969	ErmX	3000596	argannot
1403	argannot~~~(Bla)blaCTX-M-11~~~AY005110:254-1402	CTX-M-11	3001874	argannot
1404	argannot~~~(Fcd)fusD~~~NG_050585:101-742	fusD	3003731	argannot
1405	argannot~~~(MLS)erm(43)~~~NG_047786:101-832	Erm(43)	3003205	argannot
1406	argannot~~~(Bla)blaOXA-192~~~JF273470:1-810	OXA-192	3001766	argannot
1407	argannot~~~(Bla)blaSHV-100~~~AM922306:1-900	SHV-100	3001338	argannot
1408	argannot~~~(Fcd)far1~~~NC_005127:19072-19713	fusB	3003552	argannot
1409	argannot~~~(Col)mcr-7.1~~~MG267386:23610-25229	MCR-7.1	3004517	argannot
1410	argannot~~~(Bla)blaDHA-7~~~HQ456945:1-1140	DHA-7	3002136	argannot
1411	argannot~~~(Fcyn)FomC~~~AB016934:10868-11656	mtrA	3000816	argannot
1412	argannot~~~(Col)mcr-3.5~~~MF463699:1-1626	MCR-3.5	3004505	argannot
1413	argannot~~~(Gly)vanX-A~~~M97297:8016-8624	vanX gene in vanA cluster	3002949	argannot
1414	argannot~~~(Bla)cphA7~~~AY227053:1-765	cphA7	3003103	argannot
1415	argannot~~~(Bla)blaKPC-9~~~FJ624872:1-854	KPC-9	3002319	argannot
1416	argannot~~~(Bla)blaLEN-9~~~AJ635423:1-789	LEN-9	3002459	argannot
1417	argannot~~~(Bla)blaIND-10~~~GU206353:19-738	IND-10	3002266	argannot
1418	argannot~~~(Flq)qnrB4~~~DQ303921:4-648	QnrB4	3002718	argannot
1419	argannot~~~(Bla)blaFONA-6~~~AJ251244:1054-1941	FONA-6	3004793	argannot
1420	argannot~~~(Phe)cmlV~~~U09991:28-1338	cmlv	3002700	argannot
1421	argannot~~~(Bla)blaLEN-6~~~AY265890:1-472	LEN-6	3002476	argannot
1422	argannot~~~(Bla)blaOXY3-1~~~AF491278:184-1050	OXY-3-1	3002409	argannot
1423	argannot~~~(Bla)blaCARB-26~~~NG_048729:1-852	CARB-26	3005562	argannot
1424	argannot~~~(Bla)blaCMA-2~~~NG_062212:101	CMA-2	3006923	argannot
1425	argannot~~~(Bla)blaTEM-185~~~JF795538:1-861	TEM-185	3001374	argannot
1426	argannot~~~(Tmt)dfrA33~~~FM957884:88-585	dfr22	3005354	argannot
1427	argannot~~~(Gly)vanX-Ao1~~~AF060799:2604-3212	vanX gene in vanI cluster	3003725	argannot
1428	argannot~~~(Bla)blaVIM-3~~~GU966683:80-880	VIM-3	3002273	argannot
1429	argannot~~~(Gly)vanC1~~~EU151769:31-1062	vanC	3000368	argannot
1430	argannot~~~(Gly)vanY-A~~~M97297:9052-9963	vanY gene in vanA cluster	3002955	argannot
1431	argannot~~~(Bla)blaSHV-78~~~FJ685658:1-861	SHV-78	3001132	argannot
1432	argannot~~~(Bla)blaKPC-2~~~JN048642:127-1008	KPC-2	3002312	argannot
1433	argannot~~~(Bla)cepH~~~AJ276030:2638-3816	TRU-1	3004450	argannot
1434	argannot~~~(Bla)CARB-5~~~AF135373:12-908	CARB-5	3002244	argannot
1435	argannot~~~(Bla)blaTEM-8~~~X65252:176-1036	TEM-8	3000880	argannot
1436	argannot~~~(Bla)blaVEB-1b~~~AF324834:1-900	VEB-1b	3003712	argannot
1437	argannot~~~(AGly)aac3-Ib~~~L06157:555-1085	AAC(3)-Ib	3002530	argannot
1438	argannot~~~(Bla)blaSHV-52~~~HQ845196:1-861	SHV-52	3001109	argannot
1439	argannot~~~(Tet)otrB~~~AF079900:40-1733	otr(B)	3002892	argannot
1440	argannot~~~(Bla)CARB-8_OU~~~AY178993:575-1471	CARB-8	3002247	argannot
1441	argannot~~~(Bla)blaADC-61~~~JQ753702:1-1152	ADC-61	3003879	argannot
1442	argannot~~~(MLS)ere(D)~~~NG_047771:101-1327	EreD	3004608	argannot
1443	argannot~~~(MLS)erm(40)~~~AY570506:2035-2790	erm(40)	3004606	argannot
1444	argannot~~~(Bla)blaSHV-37~~~AF467948:1-861	SHV-37	3001095	argannot
1445	argannot~~~(Bla)AmpC1_Ecoli~~~FN649414:2765051-2766355	Escherichia coli ampC1 beta-lactamase	3004611	argannot
1446	argannot~~~(Tet)tet(34)~~~AB061440:306-770	ErmU	3001305	argannot
1447	argannot~~~(Gly)vanX-Pt~~~DQ018710:7107-7715	vanX gene in vanA cluster	3002949	argannot
1448	argannot~~~(Bla)blaLEN-17~~~DQ149134:1-861	LEN-17	3002473	argannot
1449	argannot~~~(AGly)rmtE~~~GU201947:55-876	rmtE	3004678	argannot
1450	argannot~~~(AGly)aph3-VIIa~~~M29953:131-1036	APH(3')-VIIa	3002654	argannot
1451	argannot~~~(Bla)cepA-44~~~U05885:556-1458	CepA-44	3006225	argannot
1452	argannot~~~(AGly)aphEI~~~M37378:298-1116	APH(3'')-Ia	3002638	argannot
1453	argannot~~~(Bla)Zn-dependent_hydrolase~~~NC_010410:882015-882977	LRA-9	3002488	argannot
1454	argannot~~~(Gly)vanX-Yc~~~DQ022190:1233-1805	vanXY gene in vanC cluster	3002966	argannot
1455	argannot~~~(Bla)blaOXA-134~~~FJ195387:695-1516	OXA-813	3006012	argannot
1456	argannot~~~(AGly)aph3-IV~~~X03364:277-1065	APH(3')-IVa	3002648	argannot
1457	argannot~~~(Bla)blaCTX-M-99~~~HM803271:1-876	CTX-M-99	3001958	argannot
1458	argannot~~~(Bla)blaOXA-143~~~GQ861437:2914-3741	OXA-143	3001654	argannot
1459	argannot~~~(Bla)blaNDM-2~~~JN112341:1-813	NDM-2	3000590	argannot
1460	argannot~~~(Bla)blaTEM-21~~~AF466526:1346-2206	TEM-21	3000892	argannot
1461	argannot~~~(Ntmdz)nimC_Nitroimidazole_Gene~~~NG_048013:101-592	optrA	3003746	argannot
1462	argannot~~~(Col)mcr-1.5~~~KY283125:1-1626	MCR-1.5	3004685	argannot
1463	argannot~~~(Col)mcr-4.5~~~MG822664:1-1626	MCR-4.5	3004697	argannot
1464	argannot~~~(MLS)erm(48)~~~NG_054962:101-832	Erm(48)	3004094	argannot
1465	argannot~~~(Bla)blaSHV-151~~~JX121118:1-858	SHV-151	3001190	argannot
1466	argannot~~~(MLS)erm(X)~~~M36726:296-1150	tetA(58)	3003980	argannot
1467	argannot~~~(MLS)erm(X)~~~M36726:296-1150	DES-1	3004780	argannot
1468	argannot~~~(Bla)blaFONA-4~~~AJ251242:1054-1941	FONA-4	3004791	argannot
