	input_file_name	gene_symbol	gene_name	reference_database_id	reference_database_version	reference_accession	analysis_software_name	analysis_software_version	sequence_identity	input_sequence_id	input_protein_start	input_protein_stop	input_gene_start	input_gene_stop	reference_protein_start	reference_protein_stop	reference_gene_start	reference_gene_stop	strand_orientation	coverage_depth	coverage_percentage	coverage_ratio	reference_gene_length	reference_protein_length	input_gene_length	input_protein_length	drug_class	antimicrobial_agent	resistance_mechanism
110	GMGC10.95nr_block_0010	Aminoglycoside	"Aminoglycoside N(6')-acetyltransferase type 1""|JF924866.1|soil|KAN"	resfinderfg	2021-Oct-18		abricate	abricate 1.0.1	80.69	GMGC10.014_625_262.UNKNOWN			61	438					+		81.82								
111	GMGC10.95nr_block_0010	Dihydrofolate	"Dihydrofolate reductase""|KF628671.1|pediatric_fecal_sample|TMP"	resfinderfg	2021-Oct-18		abricate	abricate 1.0.1	92.9	GMGC10.014_744_784.FOLA			1	507					+		100.0								
112	GMGC10.95nr_block_0010	Dihydrofolate	"Dihydrofolate reductase type 3""|KJ694497.1|grassland soil|TMP"	resfinderfg	2021-Oct-18		abricate	abricate 1.0.1	84.42	GMGC10.014_985_919.FOLA			1	507					+		97.69								
113	GMGC10.95nr_block_0010	Dihydrofolate	"Dihydrofolate reductase type 3""|KJ694785.1|grassland soil|TMP"	resfinderfg	2021-Oct-18		abricate	abricate 1.0.1	88.69	GMGC10.015_002_642.FOLA			1	513					+		100.0								
114	GMGC10.95nr_block_0010	Dihydrofolate	"Dihydrofolate reductase type 3""|KJ694497.1|grassland soil|TMP"	resfinderfg	2021-Oct-18		abricate	abricate 1.0.1	92.31	GMGC10.015_666_381.FOLA			1	507					+		97.69								
115	GMGC10.95nr_block_0010	Dihydrofolate	"Dihydrofolate reductase""|KJ693537.1|grassland soil|TMP"	resfinderfg	2021-Oct-18		abricate	abricate 1.0.1	82.21	GMGC10.015_822_358.FOLA			1	506					+		98.64								
116	GMGC10.95nr_block_0010	Dihydrofolate	"Dihydrofolate reductase type 3""|KJ694497.1|grassland soil|TMP"	resfinderfg	2021-Oct-18		abricate	abricate 1.0.1	89.92	GMGC10.015_853_520.FOLA			1	506					+		97.5								
117	GMGC10.95nr_block_0010	Dihydrofolate	"Dihydrofolate reductase""|KF628671.1|pediatric_fecal_sample|TMP"	resfinderfg	2021-Oct-18		abricate	abricate 1.0.1	94.87	GMGC10.015_886_069.FOLA			1	507					+		100.0								
118	GMGC10.95nr_block_0010	Dihydrofolate	"Dihydrofolate reductase""|KJ693537.1|grassland soil|TMP"	resfinderfg	2021-Oct-18		abricate	abricate 1.0.1	82.0	GMGC10.016_117_666.FOLA			22	507					+		94.15								
119	GMGC10.95nr_block_0010	Dihydrofolate	"Dihydrofolate reductase type 3""|KJ694497.1|grassland soil|TMP"	resfinderfg	2021-Oct-18		abricate	abricate 1.0.1	97.44	GMGC10.016_309_062.FOLA			1	507					+		97.69								
120	GMGC10.95nr_block_0010	Dihydrofolate	"Dihydrofolate reductase type 3""|KJ694497.1|grassland soil|TMP"	resfinderfg	2021-Oct-18		abricate	abricate 1.0.1	83.96	GMGC10.016_350_578.FOLA			1	504					+		96.92								
121	GMGC10.95nr_block_0010	Dihydrofolate	"Dihydrofolate reductase type 3""|KJ695503.1|Agricultural soil|TMP"	resfinderfg	2021-Oct-18		abricate	abricate 1.0.1	80.64	GMGC10.016_384_019.FOLA			1	501					+		97.66								
122	GMGC10.95nr_block_0010	Dihydrofolate	"Dihydrofolate reductase type 3""|KJ692690.1|grassland soil|TMP"	resfinderfg	2021-Oct-18		abricate	abricate 1.0.1	82.65	GMGC10.016_433_557.FOLA			1	513					+		100.0								
123	GMGC10.95nr_block_0010	Dihydrofolate	"Dihydrofolate reductase""|KJ693537.1|grassland soil|TMP"	resfinderfg	2021-Oct-18		abricate	abricate 1.0.1	88.89	GMGC10.016_562_586.FOLA			1	513					+		100.0								
124	GMGC10.95nr_block_0010	Dihydrofolate	"Dihydrofolate reductase""|KJ693537.1|grassland soil|TMP"	resfinderfg	2021-Oct-18		abricate	abricate 1.0.1	80.12	GMGC10.016_607_137.FOLA			1	517					+		99.42								
125	GMGC10.95nr_block_0010	Dihydrofolate	"Dihydrofolate reductase""|KF628671.1|pediatric_fecal_sample|TMP"	resfinderfg	2021-Oct-18		abricate	abricate 1.0.1	80.71	GMGC10.016_714_598.FOLA			1	507					+		99.8								
126	GMGC10.95nr_block_0010	Dihydrofolate	"Dihydrofolate reductase""|KJ693537.1|grassland soil|TMP"	resfinderfg	2021-Oct-18		abricate	abricate 1.0.1	83.4	GMGC10.016_839_146.FOLA			1	506					+		98.64								
127	GMGC10.95nr_block_0010	Dihydrofolate	"Dihydrofolate reductase""|KJ693537.1|grassland soil|TMP"	resfinderfg	2021-Oct-18		abricate	abricate 1.0.1	88.89	GMGC10.016_840_794.FOLA			1	513					+		100.0								
128	GMGC10.95nr_block_0010	Dihydrofolate	"Dihydrofolate reductase""|KJ693537.1|grassland soil|TMP"	resfinderfg	2021-Oct-18		abricate	abricate 1.0.1	89.47	GMGC10.016_846_331.FOLA			1	513					+		100.0								
129	GMGC10.95nr_block_0010	Dihydrofolate	"Dihydrofolate reductase""|KJ693537.1|grassland soil|TMP"	resfinderfg	2021-Oct-18		abricate	abricate 1.0.1	83.79	GMGC10.016_858_022.FOLA			1	506					+		98.64								
130	GMGC10.95nr_block_0010	Dihydrofolate	"Dihydrofolate reductase type 3""|KJ694497.1|grassland soil|TMP"	resfinderfg	2021-Oct-18		abricate	abricate 1.0.1	89.15	GMGC10.017_114_884.FOLA			1	507					+		97.69								
131	GMGC10.95nr_block_0010	Dihydrofolate	"Dihydrofolate reductase""|KJ693537.1|grassland soil|TMP"	resfinderfg	2021-Oct-18		abricate	abricate 1.0.1	80.44	GMGC10.017_506_532.FOLA			1	505					+		98.25								
132	GMGC10.95nr_block_0010	Dihydrofolate	"Dihydrofolate reductase""|KJ693537.1|grassland soil|TMP"	resfinderfg	2021-Oct-18		abricate	abricate 1.0.1	84.15	GMGC10.017_653_212.FOLA			1	511					+		99.61								
133	GMGC10.95nr_block_0010	Dihydrofolate	"Dihydrofolate reductase""|KF791059.1|retail host|TMP"	resfinderfg	2021-Oct-18		abricate	abricate 1.0.1	81.39	GMGC10.017_658_784.FOLA			4	519					+		100.0								
134	GMGC10.95nr_block_0010	Dihydrofolate	"Dihydrofolate reductase""|KF628671.1|pediatric_fecal_sample|TMP"	resfinderfg	2021-Oct-18		abricate	abricate 1.0.1	87.01	GMGC10.017_898_783.FOLA			1	507					+		99.8								
135	GMGC10.95nr_block_0010	Dihydrofolate	"Dihydrofolate reductase""|KF628671.1|pediatric_fecal_sample|TMP"	resfinderfg	2021-Oct-18		abricate	abricate 1.0.1	92.5	GMGC10.017_955_713.FOLA			1	507					+		100.0								
136	GMGC10.95nr_block_0010	Dihydrofolate	"Dihydrofolate reductase""|KF628671.1|pediatric_fecal_sample|TMP"	resfinderfg	2021-Oct-18		abricate	abricate 1.0.1	93.89	GMGC10.017_974_810.FOLA			1	507					+		100.0								
137	GMGC10.95nr_block_0010	Dihydrofolate	"Dihydrofolate reductase""|KF627038.1|pediatric_fecal_sample|TMP"	resfinderfg	2021-Oct-18		abricate	abricate 1.0.1	92.5	GMGC10.018_226_216.FOLA			1	507					+		100.0								
138	GMGC10.95nr_block_0010	Dihydrofolate	"Dihydrofolate reductase""|KF628671.1|pediatric_fecal_sample|TMP"	resfinderfg	2021-Oct-18		abricate	abricate 1.0.1	94.48	GMGC10.018_245_593.FOLA			1	507					+		100.0								
139	GMGC10.95nr_block_0010	Dihydrofolate	"Dihydrofolate reductase""|KF628671.1|pediatric_fecal_sample|TMP"	resfinderfg	2021-Oct-18		abricate	abricate 1.0.1	93.1	GMGC10.018_252_236.FOLA			1	507					+		100.0								
140	GMGC10.95nr_block_0010	Dihydrofolate	"Dihydrofolate reductase""|KF627038.1|pediatric_fecal_sample|TMP"	resfinderfg	2021-Oct-18		abricate	abricate 1.0.1	92.9	GMGC10.018_478_710.FOLA			1	507					+		100.0								
141	GMGC10.95nr_block_0010	Dihydrofolate	"Dihydrofolate reductase type 3""|KJ696243.1|Agricultural soil|TMP"	resfinderfg	2021-Oct-18		abricate	abricate 1.0.1	87.42	GMGC10.018_483_422.FOLA			1	501					+		100.0								
142	GMGC10.95nr_block_0010	Dihydrofolate	"Dihydrofolate reductase""|KJ693537.1|grassland soil|TMP"	resfinderfg	2021-Oct-18		abricate	abricate 1.0.1	89.53	GMGC10.018_589_953.FOLA			1	506					+		98.64								
143	GMGC10.95nr_block_0010	Dihydrofolate	"Dihydrofolate reductase type 3""|KJ692009.1|grassland soil|TMP"	resfinderfg	2021-Oct-18		abricate	abricate 1.0.1	86.16	GMGC10.018_632_149.FOLA			1	513					+		100.0								
144	GMGC10.95nr_block_0010	Dihydrofolate	"Dihydrofolate reductase""|KJ694958.1|Agricultural soil|TMP"	resfinderfg	2021-Oct-18		abricate	abricate 1.0.1	87.97	GMGC10.018_643_590.FOLA			1	507					+		100.0								
145	GMGC10.95nr_block_0010	Dihydrofolate	"Dihydrofolate reductase""|KJ693537.1|grassland soil|TMP"	resfinderfg	2021-Oct-18		abricate	abricate 1.0.1	90.25	GMGC10.018_999_385.FOLA			1	513					+		100.0								
146	GMGC10.95nr_block_0010	Dihydrofolate	"Dihydrofolate reductase""|KJ693537.1|grassland soil|TMP"	resfinderfg	2021-Oct-18		abricate	abricate 1.0.1	82.11	GMGC10.019_100_820.FOLA			12	503					+		95.91								
147	GMGC10.95nr_block_0010	Dihydrofolate	"Dihydrofolate reductase type 3""|KJ694497.1|grassland soil|TMP"	resfinderfg	2021-Oct-18		abricate	abricate 1.0.1	90.32	GMGC10.019_217_467.FOLA			1	506					+		97.5								
148	GMGC10.95nr_block_0010	Dihydrofolate	"Dihydrofolate reductase""|KJ693537.1|grassland soil|TMP"	resfinderfg	2021-Oct-18		abricate	abricate 1.0.1	90.06	GMGC10.019_222_147.FOLA			1	513					+		100.0								
149	GMGC10.95nr_block_0010	Dihydrofolate	"Dihydrofolate reductase""|KJ693537.1|grassland soil|TMP"	resfinderfg	2021-Oct-18		abricate	abricate 1.0.1	89.86	GMGC10.019_384_396.FOLA			1	513					+		100.0								
150	GMGC10.95nr_block_0010	Dihydrofolate	"Dihydrofolate reductase""|KJ693537.1|grassland soil|TMP"	resfinderfg	2021-Oct-18		abricate	abricate 1.0.1	89.72	GMGC10.019_416_069.FOLA			1	506					+		98.64								
151	GMGC10.95nr_block_0010	Dihydrofolate	"Dihydrofolate reductase""|KJ693537.1|grassland soil|TMP"	resfinderfg	2021-Oct-18		abricate	abricate 1.0.1	91.03	GMGC10.019_556_069.FOLA			1	513					+		100.0								
152	GMGC10.95nr_block_0010	Dihydrofolate	"Dihydrofolate reductase type 3""|KJ694497.1|grassland soil|TMP"	resfinderfg	2021-Oct-18		abricate	abricate 1.0.1	81.06	GMGC10.019_724_218.FOLA			13	503					+		94.61								
153	GMGC10.95nr_block_0010	Dihydrofolate	"Dihydrofolate reductase""|KF627905.1|pediatric_fecal_sample|SXT"	resfinderfg	2021-Oct-18		abricate	abricate 1.0.1	92.1	GMGC10.019_867_626.FOLA			1	519					+		100.0								
154	GMGC10.95nr_block_0010	Dihydrofolate	"Dihydrofolate reductase""|KJ693537.1|grassland soil|TMP"	resfinderfg	2021-Oct-18		abricate	abricate 1.0.1	89.67	GMGC10.020_173_153.FOLA			1	513					+		100.0								
155	GMGC10.95nr_block_0010	Dihydrofolate	"Dihydrofolate reductase""|KJ693537.1|grassland soil|TMP"	resfinderfg	2021-Oct-18		abricate	abricate 1.0.1	89.47	GMGC10.020_575_890.FOLA			1	513					+		100.0								
156	GMGC10.95nr_block_0010	Dihydrofolate	"Dihydrofolate reductase type 3""|KJ694497.1|grassland soil|TMP"	resfinderfg	2021-Oct-18		abricate	abricate 1.0.1	88.54	GMGC10.020_917_270.FOLA			1	506					+		97.5								
157	GMGC10.95nr_block_0010	Dihydrofolate	"Dihydrofolate reductase type 3""|KJ694497.1|grassland soil|TMP"	resfinderfg	2021-Oct-18		abricate	abricate 1.0.1	83.93	GMGC10.021_224_179.FOLA			1	504					+		97.11								
158	GMGC10.95nr_block_0010	Dihydrofolate	"Dihydrofolate reductase type 3""|KJ694497.1|grassland soil|TMP"	resfinderfg	2021-Oct-18		abricate	abricate 1.0.1	85.12	GMGC10.021_586_891.FOLA			1	504					+		97.11								
159	GMGC10.95nr_block_0010	Dihydrofolate	"Dihydrofolate reductase type 3""|KJ692690.1|grassland soil|TMP"	resfinderfg	2021-Oct-18		abricate	abricate 1.0.1	80.64	GMGC10.021_602_688.FOLA			1	501					+		97.66								
160	GMGC10.95nr_block_0010	Dihydrofolate	"Dihydrofolate reductase""|KJ693537.1|grassland soil|TMP"	resfinderfg	2021-Oct-18		abricate	abricate 1.0.1	83.43	GMGC10.021_607_851.UNKNOWN			1	512					+		99.81								
161	GMGC10.95nr_block_0010	Dihydrofolate	"Dihydrofolate reductase type 3""|KJ694497.1|grassland soil|TMP"	resfinderfg	2021-Oct-18		abricate	abricate 1.0.1	89.33	GMGC10.021_621_265.FOLA			1	506					+		97.5								
162	GMGC10.95nr_block_0010	Dihydrofolate	"Dihydrofolate reductase type 3""|KJ692038.1|grassland soil|TMP"	resfinderfg	2021-Oct-18		abricate	abricate 1.0.1	83.37	GMGC10.021_626_062.FOLA			1	513					+		99.22								
163	GMGC10.95nr_block_0010	Dihydrofolate	"Dihydrofolate reductase""|KJ693537.1|grassland soil|TMP"	resfinderfg	2021-Oct-18		abricate	abricate 1.0.1	83.17	GMGC10.021_885_931.FOLA			1	511					+		99.61								
164	GMGC10.95nr_block_0010	Dihydrofolate	"Dihydrofolate reductase type 3""|KJ694497.1|grassland soil|TMP"	resfinderfg	2021-Oct-18		abricate	abricate 1.0.1	83.83	GMGC10.021_902_260.FOLA			1	507					+		97.69								
165	GMGC10.95nr_block_0010	Dihydrofolate	"Dihydrofolate reductase""|KJ693537.1|grassland soil|TMP"	resfinderfg	2021-Oct-18		abricate	abricate 1.0.1	83.82	GMGC10.022_414_999.FOLA			1	513					+		100.0								
166	GMGC10.95nr_block_0010	Dihydrofolate	"Dihydrofolate reductase type 3""|KJ694497.1|grassland soil|TMP"	resfinderfg	2021-Oct-18		abricate	abricate 1.0.1	80.86	GMGC10.022_714_475.FOLA			13	503					+		94.61								
167	GMGC10.95nr_block_0010	Dihydrofolate	"Dihydrofolate reductase type 3""|KJ695503.1|Agricultural soil|TMP"	resfinderfg	2021-Oct-18		abricate	abricate 1.0.1	82.07	GMGC10.022_788_085.FOLA			1	501					+		97.47								
168	GMGC10.95nr_block_0010	Dihydrofolate	"Dihydrofolate reductase type 3""|KJ694497.1|grassland soil|TMP"	resfinderfg	2021-Oct-18		abricate	abricate 1.0.1	85.38	GMGC10.023_383_231.FOLA			1	506					+		97.5								
169	GMGC10.95nr_block_0010	Dihydrofolate	"Dihydrofolate reductase""|KJ693537.1|grassland soil|TMP"	resfinderfg	2021-Oct-18		abricate	abricate 1.0.1	83.63	GMGC10.023_524_938.FOLA			1	513					+		100.0								
170	GMGC10.95nr_block_0010	Dihydrofolate	"Dihydrofolate reductase""|KJ694958.1|Agricultural soil|TMP"	resfinderfg	2021-Oct-18		abricate	abricate 1.0.1	88.93	GMGC10.023_915_892.FOLA			1	497					+		98.03								
171	GMGC10.95nr_block_0010	Dihydrofolate	"Dihydrofolate reductase""|KJ694958.1|Agricultural soil|TMP"	resfinderfg	2021-Oct-18		abricate	abricate 1.0.1	84.08	GMGC10.023_948_168.FOLA			2	491					+		96.65								
172	GMGC10.95nr_block_0010	Dihydrofolate	"Dihydrofolate reductase""|KJ694958.1|Agricultural soil|TMP"	resfinderfg	2021-Oct-18		abricate	abricate 1.0.1	82.69	GMGC10.023_969_683.FOLA			2	492					+		96.84								
173	GMGC10.95nr_block_0010	Dihydrofolate	"Dihydrofolate reductase""|KJ694958.1|Agricultural soil|TMP"	resfinderfg	2021-Oct-18		abricate	abricate 1.0.1	84.9	GMGC10.024_009_409.FOLA			2	491					+		96.65								
174	GMGC10.95nr_block_0010	Dihydrofolate	"Dihydrofolate reductase""|KJ694958.1|Agricultural soil|TMP"	resfinderfg	2021-Oct-18		abricate	abricate 1.0.1	88.17	GMGC10.024_366_468.FOLA			1	507					+		100.0								
175	GMGC10.95nr_block_0010	Dihydrofolate	"Dihydrofolate reductase type 3""|KJ692038.1|grassland soil|TMP"	resfinderfg	2021-Oct-18		abricate	abricate 1.0.1	82.98	GMGC10.024_457_805.FOLA			1	513					+		99.22								
176	GMGC10.95nr_block_0010	Dihydrofolate	"Dihydrofolate reductase type 3""|KJ694497.1|grassland soil|TMP"	resfinderfg	2021-Oct-18		abricate	abricate 1.0.1	80.28	GMGC10.024_514_620.FOLA			12	501					+		94.03								
177	GMGC10.95nr_block_0010	Dihydrofolate	"Dihydrofolate reductase type 3""|KJ692892.1|grassland soil|TMP"	resfinderfg	2021-Oct-18		abricate	abricate 1.0.1	80.88	GMGC10.024_770_505.FOLA			1	474					+		86.45								
178	GMGC10.95nr_block_0010	Dihydrofolate	"Dihydrofolate reductase""|KJ694958.1|Agricultural soil|TMP"	resfinderfg	2021-Oct-18		abricate	abricate 1.0.1	87.32	GMGC10.024_991_323.FOLA			1	497					+		98.03								
179	GMGC10.95nr_block_0010	Dihydrofolate	"Dihydrofolate reductase""|KJ693537.1|grassland soil|TMP"	resfinderfg	2021-Oct-18		abricate	abricate 1.0.1	84.96	GMGC10.025_346_785.FOLA			22	513					+		95.91								
180	GMGC10.95nr_block_0010	Dihydrofolate	"Dihydrofolate reductase""|KJ693537.1|grassland soil|TMP"	resfinderfg	2021-Oct-18		abricate	abricate 1.0.1	84.02	GMGC10.025_350_153.FOLA			1	513					+		100.0								
181	GMGC10.95nr_block_0010	Dihydrofolate	"Dihydrofolate reductase""|KJ693537.1|grassland soil|TMP"	resfinderfg	2021-Oct-18		abricate	abricate 1.0.1	86.39	GMGC10.025_859_112.FOLA			1	506					+		98.44								
182	GMGC10.95nr_block_0010	Dihydrofolate	"Dihydrofolate reductase""|KJ693537.1|grassland soil|TMP"	resfinderfg	2021-Oct-18		abricate	abricate 1.0.1	81.78	GMGC10.026_027_944.FOLA			1	428					+		82.26								
183	GMGC10.95nr_block_0010	Dihydrofolate	"Dihydrofolate reductase""|KJ694958.1|Agricultural soil|TMP"	resfinderfg	2021-Oct-18		abricate	abricate 1.0.1	85.1	GMGC10.026_037_608.FOLA			2	491					+		96.65								
184	GMGC10.95nr_block_0010	Dihydrofolate	"Dihydrofolate reductase type 3""|KJ694497.1|grassland soil|TMP"	resfinderfg	2021-Oct-18		abricate	abricate 1.0.1	89.35	GMGC10.026_067_559.FOLA			1	507					+		97.69								
185	GMGC10.95nr_block_0010	Dihydrofolate	"Dihydrofolate reductase""|KJ694958.1|Agricultural soil|TMP"	resfinderfg	2021-Oct-18		abricate	abricate 1.0.1	83.23	GMGC10.026_137_216.FOLA			2	477					+		93.69								
186	GMGC10.95nr_block_0010	Dihydrofolate	"Dihydrofolate reductase""|KJ693537.1|grassland soil|TMP"	resfinderfg	2021-Oct-18		abricate	abricate 1.0.1	83.63	GMGC10.026_336_273.FOLA			1	513					+		100.0								
187	GMGC10.95nr_block_0010	Dihydrofolate	"Dihydrofolate reductase""|KF627038.1|pediatric_fecal_sample|TMP"	resfinderfg	2021-Oct-18		abricate	abricate 1.0.1	95.07	GMGC10.026_668_141.FOLA			1	507					+		100.0								
188	GMGC10.95nr_block_0010	Dihydrofolate	"Dihydrofolate reductase""|KJ693537.1|grassland soil|TMP"	resfinderfg	2021-Oct-18		abricate	abricate 1.0.1	82.85	GMGC10.026_758_044.FOLA			1	513					+		100.0								
189	GMGC10.95nr_block_0010	Dihydrofolate	"Dihydrofolate reductase""|KJ693537.1|grassland soil|TMP"	resfinderfg	2021-Oct-18		abricate	abricate 1.0.1	83.17	GMGC10.026_759_751.FOLA			1	511					+		99.61								
190	GMGC10.95nr_block_0010	Dihydrofolate	"Dihydrofolate reductase""|KJ693537.1|grassland soil|TMP"	resfinderfg	2021-Oct-18		abricate	abricate 1.0.1	83.04	GMGC10.026_761_970.FOLA			1	513					+		100.0								
191	GMGC10.95nr_block_0010	Dihydrofolate	"Dihydrofolate reductase type 3""|KJ694497.1|grassland soil|TMP"	resfinderfg	2021-Oct-18		abricate	abricate 1.0.1	85.49	GMGC10.026_766_127.FOLA			5	507					+		96.53								
192	GMGC10.95nr_block_0010	Dihydrofolate	"Dihydrofolate reductase""|KJ693537.1|grassland soil|TMP"	resfinderfg	2021-Oct-18		abricate	abricate 1.0.1	93.18	GMGC10.026_856_127.FOLA			1	513					+		100.0								
193	GMGC10.95nr_block_0010	Dihydrofolate	"Dihydrofolate reductase type 3""|KJ696243.1|Agricultural soil|TMP"	resfinderfg	2021-Oct-18		abricate	abricate 1.0.1	85.74	GMGC10.026_968_448.FOLA			1	498					+		99.4								
194	GMGC10.95nr_block_0010	Dihydrofolate	"Dihydrofolate reductase type 3""|KJ696243.1|Agricultural soil|TMP"	resfinderfg	2021-Oct-18		abricate	abricate 1.0.1	80.37	GMGC10.026_974_764.FOLA			5	488					+		96.61								
195	GMGC10.95nr_block_0010	Dihydrofolate	"Dihydrofolate reductase type 3""|KJ694497.1|grassland soil|TMP"	resfinderfg	2021-Oct-18		abricate	abricate 1.0.1	81.54	GMGC10.027_012_539.FOLA			13	504					+		94.61								
196	GMGC10.95nr_block_0010	Dihydrofolate	"Dihydrofolate reductase type 3""|KJ694497.1|grassland soil|TMP"	resfinderfg	2021-Oct-18		abricate	abricate 1.0.1	82.97	GMGC10.027_145_941.FOLA			1	504					+		96.92								
197	GMGC10.95nr_block_0010	Dihydrofolate	"Dihydrofolate reductase type 3""|KJ694497.1|grassland soil|TMP"	resfinderfg	2021-Oct-18		abricate	abricate 1.0.1	84.81	GMGC10.027_186_657.FOLA			1	507					+		97.69								
198	GMGC10.95nr_block_0010	Dihydrofolate	"Dihydrofolate reductase""|KJ693537.1|grassland soil|TMP"	resfinderfg	2021-Oct-18		abricate	abricate 1.0.1	85.38	GMGC10.027_187_595.FOLA			1	513					+		100.0								
199	GMGC10.95nr_block_0010	Dihydrofolate	"Dihydrofolate reductase""|KJ693537.1|grassland soil|TMP"	resfinderfg	2021-Oct-18		abricate	abricate 1.0.1	83.04	GMGC10.027_200_946.FOLA			1	513					+		100.0								
200	GMGC10.95nr_block_0010	Dihydrofolate	"Dihydrofolate reductase""|KF628671.1|pediatric_fecal_sample|TMP"	resfinderfg	2021-Oct-18		abricate	abricate 1.0.1	88.58	GMGC10.027_240_747.FOLA			1	507					+		99.8								
201	GMGC10.95nr_block_0010	Dihydrofolate	"Dihydrofolate reductase""|KF628671.1|pediatric_fecal_sample|TMP"	resfinderfg	2021-Oct-18		abricate	abricate 1.0.1	93.89	GMGC10.027_287_448.FOLA			1	507					+		100.0								
202	GMGC10.95nr_block_0010	Dihydrofolate	"Dihydrofolate reductase""|KJ693537.1|grassland soil|TMP"	resfinderfg	2021-Oct-18		abricate	abricate 1.0.1	84.15	GMGC10.027_432_556.FOLA			1	511					+		99.61								
203	GMGC10.95nr_block_0010	Dihydrofolate	"Dihydrofolate reductase""|KJ693537.1|grassland soil|TMP"	resfinderfg	2021-Oct-18		abricate	abricate 1.0.1	85.8	GMGC10.028_058_735.FOLA			1	507					+		98.83								
204	GMGC10.95nr_block_0010	Dihydrofolate	"Dihydrofolate reductase""|KX125413.1|newborn_gut|TMP"	resfinderfg	2021-Oct-18		abricate	abricate 1.0.1	82.02	GMGC10.028_077_728.FOLA			1	495					+		100.0								
205	GMGC10.95nr_block_0010	Dihydrofolate	"Dihydrofolate reductase type 3""|KJ694497.1|grassland soil|TMP"	resfinderfg	2021-Oct-18		abricate	abricate 1.0.1	82.48	GMGC10.028_231_151.FOLA			13	503					+		94.61								
206	GMGC10.95nr_block_0010	Dihydrofolate	"Dihydrofolate reductase""|KJ693537.1|grassland soil|TMP"	resfinderfg	2021-Oct-18		abricate	abricate 1.0.1	84.41	GMGC10.028_297_167.FOLA			1	513					+		100.0								
207	GMGC10.95nr_block_0010	Dihydrofolate	"Dihydrofolate reductase""|KJ693537.1|grassland soil|TMP"	resfinderfg	2021-Oct-18		abricate	abricate 1.0.1	89.67	GMGC10.028_513_049.FOLA			1	513					+		100.0								
208	GMGC10.95nr_block_0010	Dihydrofolate	"Dihydrofolate reductase type 3""|KJ694497.1|grassland soil|TMP"	resfinderfg	2021-Oct-18		abricate	abricate 1.0.1	80.86	GMGC10.028_749_547.FOLA			13	503					+		94.61								
209	GMGC10.95nr_block_0010	Dihydrofolate	"Dihydrofolate reductase""|KU577926.1|acuatic_sponge|TMP"	resfinderfg	2021-Oct-18		abricate	abricate 1.0.1	81.06	GMGC10.028_954_420.FOLA			1	507					+		95.48								
210	GMGC10.95nr_block_0010	Dihydrofolate	"Dihydrofolate reductase""|KX125413.1|newborn_gut|TMP"	resfinderfg	2021-Oct-18		abricate	abricate 1.0.1	86.87	GMGC10.028_978_293.FOLA			1	495					+		100.0								
211	GMGC10.95nr_block_0010	Dihydrofolate	"Dihydrofolate reductase""|KJ693537.1|grassland soil|TMP"	resfinderfg	2021-Oct-18		abricate	abricate 1.0.1	80.52	GMGC10.029_105_625.FOLA			1	503					+		98.05								
212	GMGC10.95nr_block_0010	Dihydrofolate	"Dihydrofolate reductase type 3""|KJ695503.1|Agricultural soil|TMP"	resfinderfg	2021-Oct-18		abricate	abricate 1.0.1	80.44	GMGC10.029_196_147.FOLA			1	501					+		97.66								
