	Unnamed: 0	Original ID	Gene Name in CARD	ARO	Database
375	375	mcr-1.2_1_KX236309	MCR-1.2	3004194.0	resfinder
376	376	qnrB25_1_HQ172108	QnrB25	3002740.0	resfinder
377	377	blaOXA-372_1_KJ746496	OXA-372	3001558.0	resfinder
378	378	tet(O/W)_5_AM889122	tet(W/N/W)	3004442.0	resfinder
379	379	blaCTX-M-16_1_AY029068	CTX-M-16	3001879.0	resfinder
380	380	aph(3')-XV_1_Y18050	aphA15	3004675.0	resfinder
381	381	blaOXA-509_1_KU692025	OXA-509	3005739.0	resfinder
382	382	blaCMY-67_1_JQ711185	CMY-67	3002080.0	resfinder
383	383	blaIMP-63_1_KX821663	IMP-63	3005470.0	resfinder
384	384	aac(3)-IXa_1_M55427	AAC(3)-IXa	3002543.0	resfinder
385	385	erm(31)_1_AF079138	Erm(31)	3000598.0	resfinder
386	386	erm(X)_3_U21300	ErmX	3000596.0	resfinder
387	387	blaIND-4_1_AF219135	IND-4	3002260.0	resfinder
388	388	blaOXA-461_1_KR061509	OXA-461	3003617.0	resfinder
389	389	blaGES-6_1_AY494718	GES-6	3002335.0	resfinder
390	390	blaOXA-79_1_EU019534	OXA-79	3001633.0	resfinder
391	391	blaTEM-78_1_AF190693	TEM-78	3000944.0	resfinder
392	392	blaOXA-120_1_EU255289	OXA-120	3001672.0	resfinder
393	393	blaCMY-77_1_JX440353	CMY-77	3002090.0	resfinder
394	394	erm(B)_18_X66468	ErmB	3000375.0	resfinder
395	395	sul1_11_DQ914960	sul1	3000410.0	resfinder
396	396	blaOXY-2-1_1_AJ871866	OXY-2-1	3002396.0	resfinder
397	397	qnrB49_1_JQ582718	qnrB49	qnrB49	resfinder
398	398	blaKPC-25_1_KU216748	KPC-25	3005357.0	resfinder
399	399	qacH_1_FJ172381	qacL	3005098.0	resfinder
400	400	qacH_1_FJ172381	ANT(3'')-Ib	3005062.0	resfinder
401	401	blaTEM-205_1_KC900516	TEM-205	3001382.0	resfinder
402	402	optrA_12_KX620936	optrA	3003746.0	resfinder
403	403	aph(3')-Ia_2_EU287476	APH(3')-Ia	3002641.0	resfinder
404	404	blaKPC-10_1_GQ140348	KPC-10	3002320.0	resfinder
405	405	blaTEM-151_1_DQ834729	TEM-151	3001018.0	resfinder
406	406	qnrB35_1_JN173057	QnrB35	3002750.0	resfinder
407	407	blaPLA-4A_1_AY507664	PLA-2a	3006969.0	resfinder
408	408	blaTEM-33_1_GU371926	TEM-33	3000903.0	resfinder
409	409	blaKPC-40_1_NG_064726:101-988	KPC-40	3005372.0	resfinder
410	410	erm(T)_3_AF310974	ErmT	3000595.0	resfinder
411	411	blaIMP-23_1_DQ417222	IMP-23	3002214.0	resfinder
412	412	blaBRO-2_1_Z54181	BRO-2	3004762.0	resfinder
413	413	blaOXA-304_1_APSC01000007	OXA-304	3001759.0	resfinder
414	414	blaCTX-M-19_1_AF325134	CTX-M-19	3001881.0	resfinder
415	415	blaOXA-114b_1_HM056040	OXA-114b	3005702.0	resfinder
416	416	erm(H)_1_M16503	ErmH	3002823.0	resfinder
417	417	blaCMY-2_1_X91840	CMY-2	3002013.0	resfinder
418	418	blaOXA-526_1_KX599409	OXA-526	3005756.0	resfinder
419	419	dfrB2_2_AY553333	dfrB2	3003021.0	resfinder
420	420	mecC2_1_KF955540	mecC	3001209.0	resfinder
421	421	blaKPC-16_1_KC465199	KPC-16	3002326.0	resfinder
422	422	qnrS9_1_KF732714	QnrS9	3002798.0	resfinder
423	423	blaPEDO-2_1_KP109678	PEDO-2	3003714.0	resfinder
424	424	blaSHV-94_1_EF373970	SHV-94	3001146.0	resfinder
425	425	blaSHV-46_1_AY210887	SHV-46	3001104.0	resfinder
426	426	blaLEN25_1_HQ709169	LEN-25	3002479.0	resfinder
427	427	blaFONA-4_1_AJ251242	FONA-4	3004791.0	resfinder
428	428	blaZ_11_AJ400722	PC1 beta-lactamase (blaZ)	3000621.0	resfinder
429	429	blaLEN9_1_AJ635405	blaLEN9	blaLEN9	resfinder
430	430	blaCTX-M-30_1_AY292654	CTX-M-30	3001892.0	resfinder
431	431	blaCMY-131_1_KP281294	CMY-131	3003170.0	resfinder
432	432	blaIMP-14_1_AY553332	IMP-14	3002205.0	resfinder
433	433	blaPAM-1_1_AB858498	POM-2	3006975.0	resfinder
434	434	blaFONA-3_1_AJ251241	FONA-3	3004790.0	resfinder
435	435	blaOXA-458_1_KP903888	OXA-458	3003614.0	resfinder
436	436	blaOXA-508_1_KU596972	OXA-508	3005738.0	resfinder
437	437	erm(B)_9_AF299292	ErmB	3000375.0	resfinder
438	438	aac(3)-Ih_1_CP000490	AAC(3)-Id	3002529.0	resfinder
439	439	blaCTX-M-136_1_KC351754	CTX-M-136	3001995.0	resfinder
440	440	blaSHV-93_1_EF373969	SHV-93	3001145.0	resfinder
441	441	blaCARB-33_1_BK008903	CARB-33	3005569.0	resfinder
442	442	fexA_2_AM408573	fexA	3002704.0	resfinder
443	443	blaCMY-125_1_KM985463	CMY-125	3003133.0	resfinder
444	444	blaNDM-5_1_JN104597	NDM-5	3000467.0	resfinder
445	445	blaZ_83_FGWO01000019	PC1 beta-lactamase (blaZ)	3000621.0	resfinder
446	446	blaSHV-203_1_MG028656	SHV-203	3005249.0	resfinder
447	447	blaGES-2_1_AF326355	GES-2	3002331.0	resfinder
448	448	blaOXA-25_1_AF201826	OXA-25	3001420.0	resfinder
449	449	blaOXA-106_1_EF650032	OXA-106	3001637.0	resfinder
450	450	blaOXA-444_1_CP010800	OXA-444	3003600.0	resfinder
451	451	blaVIM-57_1_MH450217	VIM-57	3005505.0	resfinder
452	452	qacC_1_M37889	DfrA34	3005346.0	resfinder
453	453	qacC_1_M37889	CGB-1	3000841.0	resfinder
454	454	qacC_1_M37889	qacJ	3007014.0	resfinder
455	455	qacC_1_M37889	qacB	3003047.0	resfinder
456	456	blaCMY-96_1_KC007362	CMY-96	3002109.0	resfinder
457	457	blaDHA-21_1_KM087847	DHA-21	3002152.0	resfinder
458	458	catP_1_U15027	catP	3002686.0	resfinder
459	459	blaOXA-541_1_FM179467	OXA-541	3005321.0	resfinder
460	460	blaMIR-5_1_FJ237367	MIR-5	3002170.0	resfinder
461	461	blaTEM-52C_2_EF141186	TEM-52	3000921.0	resfinder
462	462	blaCTX-M-92_1_GU127598	CTX-M-92	3001952.0	resfinder
463	463	dfrA1_5_EU089668	dfrA1	3002854.0	resfinder
464	464	blaPAO_1_AY083595	PDC-1	3002497.0	resfinder
465	465	dfrA1_2_HM055363	dfrA1	3002854.0	resfinder
466	466	blaBKC_1_KP689347	BKC-1	3004757.0	resfinder
467	467	sul4_1_MG649393	sul4	3004361.0	resfinder
468	468	blaCMY-22_1_DQ256079	CMY-22	3002033.0	resfinder
469	469	tet(O/W/32/O)_2_FM164392	tet(W/N/W)	3004442.0	resfinder
470	470	tet(52)_1_KR857686	tet(52)	3004587.0	resfinder
471	471	blaOXA-378_1_KF986259	OXA-378	3001564.0	resfinder
472	472	blaOKP-B-14_1_DQ995288	OKP-B-6	3002439.0	resfinder
473	473	blaCMY-59_1_NG_048854	blaCMY-59	blaCMY-59	resfinder
474	474	blaHERA-2_1_AF398334	HERA-2	3004817.0	resfinder
475	475	blaCARB-18_1_KJ934266	CARB-18	3003174.0	resfinder
476	476	blaTEM-220_1_KM998962	TEM-220	3003158.0	resfinder
477	477	blaOXA-566_1_MF099636	OXA-566	3005790.0	resfinder
478	478	nimI_1_FJ940884	clbA	3002814.0	resfinder
479	479	blaIMP-20_1_AB196988	IMP-20	3002211.0	resfinder
480	480	VanHAX_PA_1_DQ018711	vanH gene in vanF cluster	3002945.0	resfinder
481	481	VanHAX_PA_1_DQ018711	vanA	3000010.0	resfinder
482	482	VanHAX_PA_1_DQ018711	vanX gene in vanA cluster	3002949.0	resfinder
483	483	vat(F)_1_AF170730	vatF	3003744.0	resfinder
484	484	blaTEM-45_1_X95401	TEM-45	3000914.0	resfinder
485	485	blaTEM-158_1_EF534736	TEM-158	3001024.0	resfinder
486	486	aac(6')-Ib3_1_X60321	aac(6')-Ib3	aac(6')-Ib3	resfinder
487	487	blaMOX-3_1_EU515248	MOX-3	3002186.0	resfinder
488	488	blaVIM-43_1_KP096412	VIM-43	3003179.0	resfinder
489	489	blaSHV-172_1_KF513177	SHV-172	3001356.0	resfinder
490	490	blaZ_125_CP003194	PC1 beta-lactamase (blaZ)	3000621.0	resfinder
491	491	blaCMY-30_1_LMYO01000054	CMY-30	3002041.0	resfinder
492	492	blaIMI-5_1_KX858825	IMI-5	3001862.0	resfinder
493	493	blaZ_89_FKPS01000007	PC1 beta-lactamase (blaZ)	3000621.0	resfinder
494	494	VanC4XY_3_EU151756	vanC	3000368.0	resfinder
495	495	VanC4XY_3_EU151756	vanXY gene in vanC cluster	3002966.0	resfinder
496	496	blaSHV-179_1_KF705208	SHV-179	3001362.0	resfinder
497	497	blaNDM-10_1_KF361506	NDM-10	3002360.0	resfinder
498	498	VanHAX_PT_2_AY926880	vanH gene in vanA cluster	3002942.0	resfinder
499	499	VanHAX_PT_2_AY926880	vanA	3000010.0	resfinder
500	500	VanHAX_PT_2_AY926880	vanX gene in vanA cluster	3002949.0	resfinder
501	501	nimI_1_FJ940889	clbA	3002814.0	resfinder
502	502	blaZ_61_NZ_JVAT01000021	PC1 beta-lactamase (blaZ)	3000621.0	resfinder
503	503	blaTEM-132_1_AY491682	TEM-132	3000996.0	resfinder
504	504	cmx_1_U85507	cmx	3002703.0	resfinder
505	505	cepA_1_U05887	CepA-44	3006225.0	resfinder
506	506	sul2_20_AJ830710	sul2	3000412.0	resfinder
507	507	mph(C)_1_AB013298	mphC	3000319.0	resfinder
508	508	rmtG_1_JX486113	rmtG	3002668.0	resfinder
509	509	cepA-29_1_U05884	CepA-29	3006224.0	resfinder
510	510	blaGOB-9_1_AY647246	GOB-9	3004816.0	resfinder
511	511	blaCTX-M-96_1_AJ704396	CTX-M-96	3001956.0	resfinder
512	512	ampS_1_X80276	OXA-726	3005931.0	resfinder
513	513	blaOXA-359_1_KF421162	OXA-359	3001546.0	resfinder
514	514	blaOXA-483_1_KP264125	OXA-483	3003640.0	resfinder
515	515	blaSHV-33_1_AY037779	SHV-33	3001091.0	resfinder
516	516	blaSHV-161_1_JX121128	SHV-161	3001200.0	resfinder
517	517	ant(6)-Ia_1_AF330699	aad(6)	3002628.0	resfinder
518	518	fosX_4_DQ342344	FosX	3000198.0	resfinder
519	519	mph(C)_5_AM180067	mphC	3000319.0	resfinder
520	520	blaOXA-210_1_JF795487	OXA-210	3001487.0	resfinder
521	521	blaSHV-2_1_AF148851	SHV-2	3001060.0	resfinder
522	522	aac(6')-Iv_1_AF031330	AAC(6')-Iv	3002566.0	resfinder
523	523	blaCMY-150_1_QCWX01000028	CMY-150	3005016.0	resfinder
524	524	lsa(A)_1_AY225127	lsaA	3000300.0	resfinder
525	525	blaOXA-561_1_KY126240	OXA-561	3005785.0	resfinder
526	526	str_3_AM932524	aadK	3002627.0	resfinder
527	527	blaOXA-390_1_KJ135342	OXA-390	3001576.0	resfinder
528	528	blaCTX-M-32_2_AJ557142	CTX-M-32	3001894.0	resfinder
529	529	blaSHV-185_1_KM233164	SHV-185	3003152.0	resfinder
530	530	blaSHV-106_1_AM922307	SHV-106	3001155.0	resfinder
531	531	blaOXA-327_1_KF203101	OXA-327	3001515.0	resfinder
532	532	blaVIM-19_1_FJ499397	VIM-19	3002289.0	resfinder
533	533	blaOCH-3_1_AJ295341	OCH-3	3002516.0	resfinder
534	534	blaZ_124_NC_013944	PC1 beta-lactamase (blaZ)	3000621.0	resfinder
535	535	blaOXA-13_1_U59183	OXA-13	3001408.0	resfinder
536	536	optrA_2_KT862781	optrA	3003746.0	resfinder
537	537	aac(6')-32_1_EF614235	AAC(6')-32	3002586.0	resfinder
538	538	dfrA17_9_FJ807902	dfrA17	3002860.0	resfinder
539	539	qnrS5_1_HQ631377	QnrS5	3002794.0	resfinder
540	540	sal(A)_1_KC693025	salA	3003749.0	resfinder
541	541	blaOXA-204_1_KP027885	OXA-204	3001788.0	resfinder
542	542	blaTEM-195_1_JN935137	TEM-195	3001055.0	resfinder
543	543	ant(6)-Ia_2_KF421157	ANT(6)-Ia	3002626.0	resfinder
544	544	qnrB44_1_JQ349153	QnrB44	3002759.0	resfinder
545	545	aph(3')-VI_1_KC170992	APH(3')-VI	3003687.0	resfinder
546	546	blaTEM-15_1_AM849805	TEM-15	3000886.0	resfinder
547	547	blaKPC-12_1_HQ641422	KPC-12	3002322.0	resfinder
548	548	VanC2XY_3_EU151757	vanC	3000368.0	resfinder
549	549	VanC2XY_3_EU151757	vanXY gene in vanC cluster	3002966.0	resfinder
550	550	sul2_15_FJ968160	sul2	3000412.0	resfinder
551	551	blaZ_18_JBQW01000016	PC1 beta-lactamase (blaZ)	3000621.0	resfinder
552	552	blaVIM-30_1_JN129451	VIM-30	3002300.0	resfinder
553	553	blaOXA-275_1_APPJ01000001	OXA-275	3001731.0	resfinder
554	554	blaOXA-358_1_KF421161	OXA-358	3001545.0	resfinder
555	555	blaCMY-154_1_MF196231	CMY-154	3005194.0	resfinder
556	556	blaCTX-M-5_1_U95364	CTX-M-5	3001868.0	resfinder
557	557	blaOXA-160_1_GU199038	OXA-160	3001663.0	resfinder
558	558	blaNDM-8_1_AB744718	NDM-8	3002358.0	resfinder
559	559	blaIMP-74_1_MH243349	IMP-74	3005479.0	resfinder
560	560	blaCTX-M-219_1_CP019080	CTX-M-219	3005642.0	resfinder
561	561	blaTEM-213_1_LJEE02000034	TEM-213	3001390.0	resfinder
562	562	blaCMY-55_1_HM544040	CMY-55	3002066.0	resfinder
563	563	blaOXA-531_1_KX599400	OXA-531	3005761.0	resfinder
564	564	blaOXA-207_1_LLFS01000355	OXA-207	3001485.0	resfinder
565	565	blaSHV-48_1_AY263404	SHV-48	3001105.0	resfinder
566	566	blaSHV-64_1_DQ174304	SHV-64	3001119.0	resfinder
567	567	tet(H)_1_Y16103	tet(H)	3000175.0	resfinder
568	568	imiH_1_AJ548797	imiH	3003094.0	resfinder
569	569	blaSHV-188_1_LN515534	SHV-188	3003155.0	resfinder
570	570	dfrA10_1_L06418	dfrA10	3003011.0	resfinder
571	571	blaOXA-239_1_JQ837239	OXA-239	3001498.0	resfinder
572	572	mdt(A)_1_X92946	efmA	3003954.0	resfinder
573	573	blaTEM-11_1_AY874537	TEM-11	3000883.0	resfinder
574	574	blaSHV-183_1_HG934764	SHV-183	3001351.0	resfinder
575	575	blaTEM-85_1_AJ277414	TEM-85	3000952.0	resfinder
576	576	cmlV_1_U09991	cmlv	3002700.0	resfinder
577	577	tet(L)_8_AY081910	tet(L)	3000179.0	resfinder
578	578	blaSHV-63_1_EU342351	SHV-63	3001118.0	resfinder
579	579	tet(A)_3_AY196695	tet(A)	3000165.0	resfinder
580	580	blaOKP-B-6_1_AY850171	OKP-B-6	3002439.0	resfinder
581	581	blaTEM-81_1_AF427127	TEM-81	3000948.0	resfinder
582	582	mecC_2_FR823292	mecC	3001209.0	resfinder
583	583	sul1_21_AJ971344	sul1	3000410.0	resfinder
584	584	blaHERA-3_1_AF398335	HERA-3	3004818.0	resfinder
585	585	blaOXA-278_1_KC771279	OXA-278	3001681.0	resfinder
586	586	blaACC-4_1_GU256641	ACC-4	3001818.0	resfinder
587	587	blaOXA-89_1_DQ445683	OXA-89	3001625.0	resfinder
588	588	blaZ_52_NZ_JVWM01000127	PC1 beta-lactamase (blaZ)	3000621.0	resfinder
589	589	blaZ_51_NZ_JVWO01000108	PC1 beta-lactamase (blaZ)	3000621.0	resfinder
590	590	blaGOB-17_1_AY899332	GOB-16	3004808.0	resfinder
591	591	blaSHV-199_1_MF373391	SHV-199	3005232.0	resfinder
592	592	mcr-3.11_1_MG489958	MCR-3.11	3004500.0	resfinder
593	593	blaTEM-22_1_Y17583	TEM-22	3000893.0	resfinder
594	594	vat(E)_11_AY043213	vatE	3002844.0	resfinder
595	595	VanH_bc_1_Y15705	vanH gene in vanA cluster	3002942.0	resfinder
596	596	blaCMY-17_1_AY513266	CMY-17	3002028.0	resfinder
597	597	aadA21_1_AY171244	aadA21	3002618.0	resfinder
598	598	sul1_3_EU855787	sul1	3000410.0	resfinder
599	599	qnrB59_1_JX259320	qnrB59	qnrB59	resfinder
600	600	blaZ_15_JAZQ01000018	PC1 beta-lactamase (blaZ)	3000621.0	resfinder
601	601	blaOXA-114a_1_EU188842	OXA-114a	3001609.0	resfinder
602	602	blaIND-2a_4_AF219130	IND-2a	3002258.0	resfinder
603	603	blaOXA-351_1_KF297580	OXA-351	3001538.0	resfinder
604	604	blaOXA-564_1_KY767022	OXA-564	3005788.0	resfinder
605	605	cfiA9_1_AB087234	CfiA9	3006921.0	resfinder
606	606	qnrE1_1_KY073238	qnrE1	3004636.0	resfinder
607	607	aadA14_1_AJ884726	aadA14	3002614.0	resfinder
608	608	blaCMY-25_1_EU515249	CMY-25	3002036.0	resfinder
609	609	blaCARB-36_1_LHBD01000022	CARB-36	3005572.0	resfinder
610	610	blaZ_7_AP004832	PC1 beta-lactamase (blaZ)	3000621.0	resfinder
611	611	blaCTX-M-183_1_KX263246	CTX-M-183	3005606.0	resfinder
612	612	blaGES-16_1_HM173356	GES-16	3002345.0	resfinder
613	613	blaSHV-72_1_AM176547	SHV-72	3001126.0	resfinder
614	614	tet(59)_1_KU736878	tet(59)	3004441.0	resfinder
615	615	aph(4)-Ia_1_V01499	APH(4)-Ia	3002655.0	resfinder
616	616	blaVIM-46_1_KP749829	VIM-46	3003662.0	resfinder
617	617	blaTEM-231_1_MG821378	TEM-231	3005262.0	resfinder
618	618	blaSHV-1_1_AF148850	SHV-1	3001059.0	resfinder
619	619	blaVCC-1_1_KT818596	VCC-1	3003713.0	resfinder
620	620	blaCMY-152_1_KY978224	CMY-152	3005216.0	resfinder
621	621	qnrS7_1_KF730651	QnrS7	3002796.0	resfinder
622	622	dfrA1_3_GU726913	dfrA1	3002854.0	resfinder
623	623	blaCMY-117_1_KM087844	CMY-117	3002128.0	resfinder
624	624	blaVIM-41_1_KP771862	VIM-41	3002311.0	resfinder
625	625	blaLEN2_1_AY037780	LEN-2	3002455.0	resfinder
626	626	VanX_bc_1_Y15708	vanX gene in vanA cluster	3002949.0	resfinder
627	627	qnrVC3_1_HM015626	QnrVC3	3002800.0	resfinder
628	628	blaGMB-1_1_MZ215787	GMB-1	3006889.0	resfinder
629	629	blaOXA-91_1_DQ519086	OXA-91	3001627.0	resfinder
630	630	blaOXA-113_1_EF653400	OXA-113	3001644.0	resfinder
631	631	aac(6')-Ic_1_M94066	AAC(6')-Ic	3002549.0	resfinder
632	632	blaZ_65_CSEV01000005	PC1 beta-lactamase (blaZ)	3000621.0	resfinder
633	633	dfrA12_9_DQ995286	dfrA12	3002858.0	resfinder
634	634	blaCTX-M-20_1_AJ416344	CTX-M-20	3001882.0	resfinder
635	635	blaVIM-42_1_KP071470	VIM-42	3003178.0	resfinder
636	636	blaOXY-2-2_2_AJ871867	OXY-2-2	3002397.0	resfinder
637	637	blaSHV-3_1_KX092356	SHV-3	3001062.0	resfinder
638	638	blaCMY-37_1_AB280919	CMY-37	3002048.0	resfinder
639	639	blaOXA-36_1_AF300985	OXA-36	3001430.0	resfinder
640	640	qnrS8_1_KF730652	QnrS8	3002797.0	resfinder
641	641	blaOXA-437_1_KP410856	OXA-437	3003593.0	resfinder
642	642	erm(33)_1_AJ579365	Erm(33)	3000599.0	resfinder
643	643	blaCTX-M-180_1_KX056899	CTX-M-180	3005603.0	resfinder
644	644	dfrA21_1_AY552589	dfrA21	3003017.0	resfinder
645	645	blaTEM-168_1_FJ919776	TEM-168	3001034.0	resfinder
646	646	catS_1_X74948	catS	3002688.0	resfinder
647	647	blaTEM-90_1_AF351241	TEM-90	3000957.0	resfinder
648	648	blaACT-16_1_AB737978	ACT-16	3001827.0	resfinder
649	649	blaMAL-1_1_AJ277209	MAL-1	3006949.0	resfinder
650	650	blaCMY-80_1_JQ733577	CMY-80	3002093.0	resfinder
651	651	blaTEM-21_1_Y17582	TEM-21	3000892.0	resfinder
652	652	blaTEM-234_1_MH243353	TEM-234	3005265.0	resfinder
653	653	blaSHV-197_1_KT946904	SHV-197	3005214.0	resfinder
654	654	vgb(A)_1_M20129	vgbA	3001307.0	resfinder
655	655	qacZ_1_NG_061384	qacJ	3007014.0	resfinder
656	656	cat_5_U35036	catA8	3004658.0	resfinder
657	657	dfrA17_11_JN645876	dfrA17	3002860.0	resfinder
658	658	blaOXA-100_1_AM231720	OXA-100	3001438.0	resfinder
659	659	cat_4_AY238971	Alkalihalobacillus clausii chloramphenicol acetyltransferase	3004452.0	resfinder
660	660	blaOXA-206_1_AB634250	OXA-206	3001484.0	resfinder
661	661	blaTEM-26_1_LDCJ01000052	TEM-26	3000896.0	resfinder
662	662	qnrB6_2_EF523819	qnrB6	qnrB6	resfinder
663	663	tet(33)_2_DQ390458	tet(33)	3000478.0	resfinder
664	664	blaOKP-B-12_1_AJ635420	OKP-B-12	3002445.0	resfinder
665	665	blaB-12_1_EF595958	BlaB-12	3005525.0	resfinder
666	666	blaSST-1_1_AB008455	SST-1	3006999.0	resfinder
667	667	aac(6')-Iih_1_AJ584701	AAC(6')-Iih	3002590.0	resfinder
668	668	blaSHV-163_1_JX121130	SHV-163	3001202.0	resfinder
669	669	blaOXA-521_1_KX462701	OXA-521	3005751.0	resfinder
670	670	blaTEM-24_1_GQ293500	TEM-24	3000894.0	resfinder
671	671	blaCARB-29_1_BK008905	CARB-29	3005565.0	resfinder
672	672	blaOXA-312_1_KF057029	OXA-312	3001683.0	resfinder
673	673	aac(3)-Ii_1_CP000356	AAC(3)-Ib	3002530.0	resfinder
674	674	blaOKP-A-14_1_FJ534512	OKP-A-14	3002431.0	resfinder
675	675	vat(E)_3_AF153312	vatE	3002844.0	resfinder
676	676	aadD_1_AF181950	ANT(4')-Ib	3003905.0	resfinder
677	677	tet(K)_1_U38656	tet(K)	3000178.0	resfinder
678	678	aac(3)-IIa_3_X13543	AAC(3)-IIa	3002533.0	resfinder
679	679	aph(3')-VIa_1_X07753	APH(3')-VIa	3002652.0	resfinder
680	680	blaIMP-3_1_AB010417	IMP-3	3002194.0	resfinder
681	681	blaOXA-411_1_KJ584920	OXA-411	3001602.0	resfinder
682	682	blaFOX-2_1_Y10282	FOX-2	3002156.0	resfinder
683	683	blaOXA-511_1_KU710720	OXA-511	3005741.0	resfinder
684	684	aph(6)-Id_4_CP000971	APH(6)-Id	3002660.0	resfinder
685	685	blaCARB-49_1_KX599396	CARB-49	3005583.0	resfinder
686	686	dfrA12_1_FJ763641	dfrA12	3002858.0	resfinder
687	687	blaOXA-263_1_APQY01000006	OXA-263	3001719.0	resfinder
688	688	ole(B)_1_L36601	oleB	3003036.0	resfinder
689	689	blaOXA-484_1_KR401105	OXA-484	3003641.0	resfinder
690	690	blaTEM-226_1_KY646301	TEM-226	3005257.0	resfinder
691	691	qnrB3_1_DQ303920	qnrB3	qnrB3	resfinder
692	692	blaOKP-A-10_1_AM051149	OKP-A-10	3002427.0	resfinder
693	693	sul2_10_AM183225	sul2	3000412.0	resfinder
694	694	dfrA13_1_Z50802	dfrA13	3003012.0	resfinder
695	695	blaZ_137_GQ915265	PC1 beta-lactamase (blaZ)	3000621.0	resfinder
696	696	ant(2'')-Ia_10_HM367617	ANT(2'')-Ia	3000230.0	resfinder
697	697	blaTEM-147_1_DQ279850	TEM-147	3001014.0	resfinder
698	698	blaCARB-34_1_NG_048738	CARB-34	3005570.0	resfinder
699	699	blaOXA-49_1_AY288523	OXA-49	3001671.0	resfinder
700	700	VanC2XY_1_EU151754	vanC	3000368.0	resfinder
701	701	VanC2XY_1_EU151754	vanXY gene in vanC cluster	3002966.0	resfinder
702	702	qnrB33_1_JN173055	QnrB33	3002748.0	resfinder
703	703	qnrB36_1_JN173058	QnrB36	3002751.0	resfinder
704	704	mef(A)_2_U83667	mel	3000616.0	resfinder
705	705	blaSHV-18_1_AF132290	SHV-18	3001076.0	resfinder
706	706	blaKPC-39_1_MK118771	KPC-39	3005371.0	resfinder
707	707	erm(B)_10_U86375	ErmB	3000375.0	resfinder
708	708	blaOXA-216_1_FR865168	OXA-216	3001488.0	resfinder
709	709	blaOXA-114e_1_HM104634	OXA-114e	3005705.0	resfinder
710	710	tetB(46)_1_HQ652506	tetB(46)	3004033.0	resfinder
711	711	blaSHV-193_1_KR347170	SHV-193	3005239.0	resfinder
712	712	blaTEM-171_1_GQ149347	TEM-171	3001037.0	resfinder
713	713	qnrB7_1_EU043311	QnrB7	3002721.0	resfinder
714	714	blaTEM-36_1_KY305958	TEM-36	3000906.0	resfinder
715	715	erm(C)_12_Y09003	ErmC	3000250.0	resfinder
716	716	blaOXA-317_1_KF057034	OXA-317	3001688.0	resfinder
717	717	blaIMP-61_1_KX462700	IMP-61	3005468.0	resfinder
718	718	blaOXA-114f_1_HM368375	OXA-114f	3005706.0	resfinder
719	719	nimJ_1_NZ_JH815495	nimJ	nimJ	resfinder
720	720	blaCTX-M-65_1_EF418608	CTX-M-65	3001926.0	resfinder
721	721	blaZ_106_FQHX01000011	PC1 beta-lactamase (blaZ)	3000621.0	resfinder
722	722	blaCMY-50_1_FN645444	CMY-50	3002061.0	resfinder
723	723	dfrA14_5_DQ388123	dfrA14	3002859.0	resfinder
724	724	blaOXA-516_1_KU871391	OXA-516	3005746.0	resfinder
725	725	blaZ_63_NZ_JUMX01000103	PC1 beta-lactamase (blaZ)	3000621.0	resfinder
726	726	blaCMY-103_1_KF526116	CMY-103	3002115.0	resfinder
727	727	blaCARB-2_1_M69058	CARB-53	3005587.0	resfinder
728	728	blaCMY-5_1_Y17716	CMY-5	3002016.0	resfinder
729	729	blaSHV-45_1_AF547625	SHV-45	3001103.0	resfinder
730	730	dfrA22_2_KF525301	dfrA22	3003018.0	resfinder
731	731	blaIMP-67_1_MF281100	IMP-67	3005474.0	resfinder
732	732	blaIMP-37_1_JX131372	IMP-37	3002228.0	resfinder
733	733	erm(F)_1_M14730	ErmF	3000498.0	resfinder
734	734	blaTEM-79_1_AF190692	TEM-79	3000946.0	resfinder
735	735	blaDHA-1_1_Y16410	DHA-1	3002132.0	resfinder
736	736	blaLEN5_1_AY633109	LEN-5	3002456.0	resfinder
737	737	optrA_18_ALMH01000001	optrA	3003746.0	resfinder
738	738	blaCMY-72_1_JX440352	CMY-72	3002085.0	resfinder
739	739	blaTRU_1_EU046614	TRU-1	3004450.0	resfinder
740	740	erm(C)_14_M12730	ErmC	3000250.0	resfinder
741	741	blaCMY-61_1_JF460795	CMY-61	3002074.0	resfinder
742	742	blaOXA-546_1_KY682756	OXA-546	3005770.0	resfinder
743	743	qnrB28_1_HM439643	QnrB28	3002743.0	resfinder
744	744	blaVHW-1_1_AF217648	VHW-1	3007004.0	resfinder
745	745	blaCTX-M-59_1_DQ408762	CTX-M-59	3001920.0	resfinder
746	746	blaVIM-10_1_AY524989	VIM-10	3002280.0	resfinder
747	747	dfrA24_1_AJ972619	dfrA24	3002856.0	resfinder
748	748	blaIMP-13_1_AJ550807	IMP-13	3002204.0	resfinder
749	749	blaGOB-3_1_AF189291	GOB-3	3004810.0	resfinder
750	750	blaNDM-22_1_MH243357	NDM-22	3004865.0	resfinder
751	751	blaTEM-214_1_KP050491	TEM-214	3001391.0	resfinder
752	752	blaCTX-M-158_1_KM211691	CTX-M-158	3003166.0	resfinder
753	753	qnrB70_1_KC580659	QnrB70	3002782.0	resfinder
754	754	blaZ_50_KR230047	PC1 beta-lactamase (blaZ)	3000621.0	resfinder
755	755	nimI_1_FJ940883	clbA	3002814.0	resfinder
756	756	blaIND-11_1_HM245379	IND-11	3002267.0	resfinder
