Original ID	Gene Name in CARD	ARO	Cut_Off	Database
blaOXA-515_1_KU866383	OXA-515	3005745	Perfect	resfinder
blaOXA-516_1_KU871391	OXA-516	3005746	Perfect	resfinder
blaOXA-517_1_KU878974	OXA-517	3005747	Perfect	resfinder
blaOXA-518_1_KU739134	OXA-518	3005748	Perfect	resfinder
blaOXA-519_1_KX349732	OXA-519	3005749	Perfect	resfinder
blaOXA-51_1_DQ385606	OXA-51	3001612	Perfect	resfinder
blaOXA-520_1_KX388630	OXA-520	3005750	Perfect	resfinder
blaOXA-521_1_KX462701	OXA-521	3005751	Perfect	resfinder
blaOXA-522_1_KX599408	OXA-522	3005752	Perfect	resfinder
blaOXA-523_1_KX599401	OXA-523	3005753	Perfect	resfinder
blaOXA-524_1_KX599402	OXA-524	3005754	Perfect	resfinder
blaOXA-525_1_KX599406	OXA-525	3005755	Perfect	resfinder
blaOXA-526_1_KX599409	OXA-526	3005756	Perfect	resfinder
blaOXA-527_1_KX599404	OXA-527	3005757	Perfect	resfinder
blaOXA-528_1_KX599407	OXA-528	3005758	Perfect	resfinder
blaOXA-529_1_KX599405	OXA-529	3005759	Perfect	resfinder
blaOXA-530_1_KX599398	OXA-530	3005760	Perfect	resfinder
blaOXA-531_1_KX599400	OXA-531	3005761	Perfect	resfinder
blaOXA-532_1_KX609247	OXA-532	3005762	Perfect	resfinder
blaOXA-533_1_KX668472	OXA-533	3005763	Perfect	resfinder
blaOXA-534_1_KX714285	OXA-534	3005764	Perfect	resfinder
blaOXA-535_1_KX828709	OXA-535	3004362	Perfect	resfinder
blaOXA-536_1_KX859240	OXA-536	3005765	Perfect	resfinder
blaOXA-537_1_KX360747	OXA-537	3005766	Perfect	resfinder
blaOXA-538_1_KX827284	OXA-538	3005767	Perfect	resfinder
blaOXA-539_1_KY094077	OXA-539	3005317	Perfect	resfinder
blaOXA-53_1_AY289608	OXA-53	3001810	Perfect	resfinder
blaOXA-540_1_KJ138219	OXA-540	3005314	Perfect	resfinder
blaOXA-541_1_FM179467	OXA-541	3005321	Perfect	resfinder
blaOXA-545_1_KY674541	OXA-545	3005769	Perfect	resfinder
blaOXA-546_1_KY682756	OXA-546	3005770	Perfect	resfinder
blaOXA-547_1_KY684124	OXA-547	3005771	Perfect	resfinder
blaOXA-548_1_KY682750	OXA-548	3005772	Perfect	resfinder
blaOXA-549_1_KY682751	OXA-549	3005773	Perfect	resfinder
blaOXA-54_1_AY500137	OXA-54	3001812	Perfect	resfinder
blaOXA-550_1_KY682752	OXA-550	3005774	Perfect	resfinder
blaOXA-551_1_KY682753	OXA-551	3005775	Perfect	resfinder
blaOXA-552_1_KY682754	OXA-552	3005776	Perfect	resfinder
blaOXA-553_1_KY682755	OXA-553	3005777	Perfect	resfinder
blaOXA-554_1_KY126221	OXA-554	3005778	Perfect	resfinder
blaOXA-555_1_KY126224	OXA-555	3005779	Perfect	resfinder
blaOXA-556_1_KY126231	OXA-556	3005780	Perfect	resfinder
blaOXA-557_1_KY126232	OXA-557	3005781	Perfect	resfinder
blaOXA-558_1_KY126234	OXA-558	3005782	Perfect	resfinder
blaOXA-559_1_KY126237	OXA-559	3005783	Perfect	resfinder
blaOXA-55_1_AY343493	OXA-55	3001813	Perfect	resfinder
blaOXA-560_1_KY126238	OXA-560	3005784	Perfect	resfinder
blaOXA-561_1_KY126240	OXA-561	3005785	Perfect	resfinder
blaOXA-562_1_KY126241	OXA-562	3005786	Perfect	resfinder
blaOXA-563_1_KY767021	OXA-563	3005787	Perfect	resfinder
blaOXA-564_1_KY767022	OXA-564	3005788	Perfect	resfinder
blaOXA-565_1_KY883665	OXA-565	3005789	Perfect	resfinder
blaOXA-566_1_MF099636	OXA-566	3005790	Perfect	resfinder
blaOXA-56_1_AY445080	OXA-56	3001795	Perfect	resfinder
blaOXA-57_1_AJ631966	OXA-57	3001771	Perfect	resfinder
blaOXA-58_1_AY665723	OXA-58	3001611	Perfect	resfinder
blaOXA-59_1_AJ632249	OXA-59	3001772	Perfect	resfinder
blaOXA-5_1_AF347074	OXA-5	3001400	Perfect	resfinder
blaOXA-60_1_AF525303	OXA-60	3001808	Perfect	resfinder
blaOXA-60b_1_AY664504	OXA-60	3001808	Strict	resfinder
blaOXA-60c_1_AY664505	OXA-571	3005326	Strict	resfinder
blaOXA-60d_1_AY664506	OXA-571	3005326	Strict	resfinder
blaOXA-61_1_AY587956	OXA-61	3001773	Perfect	resfinder
blaOXA-62_1_AY423074	OXA-62	3001792	Perfect	resfinder
blaOXA-63_1_AY619003	OXA-63	3001764	Perfect	resfinder
blaOXA-64_1_AY750907	OXA-64	3001613	Perfect	resfinder
blaOXA-65_1_AY750908	OXA-65	3001614	Perfect	resfinder
blaOXA-66_1_AY750909	OXA-66	3001615	Perfect	resfinder
blaOXA-67_1_DQ491200	OXA-67	3001437	Perfect	resfinder
blaOXA-68_1_AY750910	OXA-68	3001616	Perfect	resfinder
blaOXA-69_1_AY859527	OXA-69	3001617	Perfect	resfinder
blaOXA-70_1_AY750912	OXA-70	3001618	Perfect	resfinder
blaOXA-71_1_AY750913	OXA-71	3001619	Perfect	resfinder
blaOXA-72_1_AY739646	OXA-72	3001705	Perfect	resfinder
blaOXA-73_1_AY762325	OXA-73	3001785	Perfect	resfinder
blaOXA-74_1_EU161636	OXA-74	3001798	Perfect	resfinder
blaOXA-75_1_AY859529	OXA-75	3001620	Perfect	resfinder
blaOXA-76_1_AY949203	OXA-76	3001621	Perfect	resfinder
blaOXA-77_1_AY949202	OXA-77	3001622	Perfect	resfinder
blaOXA-78_1_AY862132	OXA-78	3001645	Perfect	resfinder
blaOXA-79_1_EU019534	OXA-79	3001633	Perfect	resfinder
blaOXA-7_1_X75562	OXA-7	3001402	Perfect	resfinder
blaOXA-80_1_EU019535	OXA-80	3001634	Perfect	resfinder
blaOXA-82_1_DQ987479	OXA-82	3001635	Perfect	resfinder
blaOXA-83_1_DQ309277	OXA-83	3001623	Perfect	resfinder
blaOXA-84_1_DQ309276	OXA-84	3001624	Perfect	resfinder
blaOXA-85_1_JANA01000064	OXA-85	3001780	Strict	resfinder
blaOXA-86_1_DQ149247	OXA-86	3001703	Perfect	resfinder
blaOXA-87_1_DQ348075	OXA-87	3001704	Perfect	resfinder
blaOXA-88_1_DQ392963	OXA-88	3001626	Perfect	resfinder
blaOXA-89_1_DQ445683	OXA-89	3001625	Perfect	resfinder
blaOXA-90_1_EU547443	OXA-90	3001650	Perfect	resfinder
blaOXA-91_1_DQ519086	OXA-91	3001627	Perfect	resfinder
blaOXA-92_1_DQ335566	OXA-92	3001632	Perfect	resfinder
blaOXA-93_1_DQ519087	OXA-93	3001628	Perfect	resfinder
blaOXA-94_1_DQ519088	OXA-94	3001629	Perfect	resfinder
blaOXA-95_1_DQ519089	OXA-95	3001630	Perfect	resfinder
blaOXA-96_1_DQ519090	OXA-96	3001631	Perfect	resfinder
blaOXA-97_1_EF102240	OXA-97	3001647	Perfect	resfinder
blaOXA-98_1_EU255288	OXA-98	3001646	Perfect	resfinder
blaOXA-99_1_DQ888718	OXA-99	3001649	Perfect	resfinder
blaOXA-9_1_KQ089875	OXA-9	3001404	Perfect	resfinder
blaOXA-SHE_1_AY066004	OXA-729	3005934	Perfect	resfinder
blaOXY-1-1_1_Z30177	OXY-1-1	3002389	Perfect	resfinder
blaOXY-1-2_2_AJ871864	OXY-1-2	3002390	Perfect	resfinder
blaOXY-1-3_3_AY077482	OXY-1-3	3002391	Perfect	resfinder
blaOXY-1-4_4_AY077483	OXY-1-4	3002392	Perfect	resfinder
blaOXY-1-5_5_AY077486	OXY-1-2	3002390	Perfect	resfinder
blaOXY-1-6_6_Y17715	OXY-1-6	3002394	Perfect	resfinder
blaOXY-1-7_7_M27459	OXY-1-1	3002389	Perfect	resfinder
blaOXY-2-10_10_FJ785626	OXY-2-10	3002405	Perfect	resfinder
blaOXY-2-1_1_AJ871866	OXY-2-1	3002396	Perfect	resfinder
blaOXY-2-2_2_AJ871867	OXY-2-2	3002397	Perfect	resfinder
blaOXY-2-3_3_AY077488	OXY-2-3	3002398	Perfect	resfinder
blaOXY-2-4_4_Y17714	OXY-2-4	3002399	Perfect	resfinder
blaOXY-2-5_5_AY077487	OXY-2-4	3002399	Perfect	resfinder
blaOXY-2-6_6_AY077485	OXY-2-6	3002401	Perfect	resfinder
blaOXY-2-7_7_Z49084	OXY-2-7	3002402	Perfect	resfinder
blaOXY-2-8_8_AY055205	OXY-2-8	3002403	Perfect	resfinder
blaOXY-2-9_9_FJ785625	OXY-2-9	3002404	Perfect	resfinder
blaOXY-3-1_1_AF491278	OXY-3-1	3002409	Perfect	resfinder
blaOXY-4-1_1_AY077481	OXY-4-1	3002410	Perfect	resfinder
blaOXY-5-1_1_AJ871868	OXY-5-1	3002411	Perfect	resfinder
blaOXY-5-2_2_AJ871871	OXY-5-2	3002412	Perfect	resfinder
blaOXY-6-1_1_AJ871873	OXY-6-1	3002413	Perfect	resfinder
blaOXY-6-2_2_AJ871875	OXY-6-2	3002414	Perfect	resfinder
blaOXY-6-3_3_AJ871876	OXY-6-3	3002415	Perfect	resfinder
blaOXY-6-4_4_AJ871877	OXY-6-4	3002416	Perfect	resfinder
blaPAM-1_1_AB858498	PAM-1	3007199	Perfect	resfinder
blaPAO_1_AY083595	PDC-1	3002497	Perfect	resfinder
blaPAO_2_FJ666065	PDC-1	3002497	Perfect	resfinder
blaPAO_3_FJ666073	PDC-10	3002509	Perfect	resfinder
blaPAO_4_AY083592	PDC-31	3006680	Perfect	resfinder
blaPAU-1_1_MH053445	PAU-1	3006964	Perfect	resfinder
blaPEDO-1_1_KP109677	PEDO-1	3003670	Perfect	resfinder
blaPEDO-2_1_KP109678	PEDO-2	3003714	Perfect	resfinder
blaPEDO-3_1_KP109679	PEDO-3	3003715	Perfect	resfinder
blaPER-1_1_GU944725	PER-1	3002363	Perfect	resfinder
blaPER-2_1_X93314	PER-2	3002364	Perfect	resfinder
blaPER-3_1_AY740681	PER-3	3002365	Perfect	resfinder
blaPER-4_1_EU748544	PER-4	3002366	Perfect	resfinder
blaPER-5_1_FJ627180	PER-5	3002367	Perfect	resfinder
blaPER-6_1_GQ396303	PER-6	3002368	Perfect	resfinder
blaPER-7_1_HQ713678	PER-7	3002369	Perfect	resfinder
blaPLA-3A_1_AY507663	PLA-3	3006970	Perfect	resfinder
blaPLA-4A_1_AY507664	PLA-4	3009030	Perfect	resfinder
blaPLA-5A_1_DQ249871	PLA-5	3009031	Perfect	resfinder
blaPLA-6A_1_DQ251478	PLA-6	3006971	Perfect	resfinder
blaPLA1a_1_AY302757	PLA-1	3006968	Perfect	resfinder
blaPLA2a_1_AY307385	PLA-2a	3006969	Perfect	resfinder
blaPME-1_1_HQ541434	PME-1	3006973	Perfect	resfinder
blaRAHN-1_1_GU645205	RAHN-1	3006979	Perfect	resfinder
blaRAHN-1_2_AF338038	RAHN-1	3006979	Perfect	resfinder
blaRAHN-2_2_HM114350	RAHN-2	3006980	Perfect	resfinder
blaROB-1_1_DQ840517	ROB-1	3002995	Perfect	resfinder
blaROB-1_2_AF022114	ROB-1	3002995	Perfect	resfinder
blaSCO-1_1_EF063111	SCO-1	3004856	Perfect	resfinder
blaSED1_1_AF321608	SED-1	3003561	Perfect	resfinder
blaSFC-1_1_AY354402	SFC-1	3006985	Perfect	resfinder
blaSFO-1_1_AB003148	SFO-1	3006986	Perfect	resfinder
blaSGM-1_1_AAQG01000013	SGM-1	3006987	Perfect	resfinder
blaSGM-2_1_AP010803	SGM-2	3006988	Strict	resfinder
blaSGM-4_1_CP002798	SGM-4	3006990	Strict	resfinder
blaSGM-5_1_NG049987	SGM-5	3006991	Perfect	resfinder
blaSGM-6_1_NG049988	SGM-6	3006992	Perfect	resfinder
blaSGM-7_1_NG050614	SGM-7	3006993	Perfect	resfinder
blaSHV-100_1_AM941846	SHV-100	3001338	Perfect	resfinder
blaSHV-101_1_EU155018	SHV-101	3001150	Perfect	resfinder
blaSHV-102_1_EU024485	SHV-102	3001151	Perfect	resfinder
blaSHV-103_1_EU032604	SHV-103	3001152	Perfect	resfinder
blaSHV-104_1_EU274581	SHV-104	3001153	Strict	resfinder
blaSHV-105_1_FJ194944	SHV-105	3001154	Perfect	resfinder
blaSHV-106_1_AM922307	SHV-106	3001155	Perfect	resfinder
blaSHV-107_1_AM922308	SHV-107	3001156	Perfect	resfinder
blaSHV-108_1_AM922309	SHV-108	3001157	Perfect	resfinder
blaSHV-109_1_EU418913	SHV-109	3001158	Perfect	resfinder
blaSHV-110_1_HQ877615	SHV-110	3001159	Perfect	resfinder
blaSHV-111_1_AB372881	SHV-111	3001160	Perfect	resfinder
blaSHV-119_1_JX192924	SHV-119	3001340	Perfect	resfinder
blaSHV-11_1_X98101	SHV-11	3001070	Perfect	resfinder
blaSHV-120_1_JF812965	SHV-120	3001167	Perfect	resfinder
blaSHV-121_1_GQ428198	SHV-121	3001168	Perfect	resfinder
blaSHV-128_1_GU932590	SHV-128	3001175	Perfect	resfinder
blaSHV-129_1_GU827715	SHV-129	3001176	Perfect	resfinder
blaSHV-12_1_KF976405	SHV-12	3001071	Perfect	resfinder
blaSHV-132_1_GU981741	SHV-132	3001341	Perfect	resfinder
blaSHV-133_1_AB551737	SHV-133	3001177	Perfect	resfinder
blaSHV-134_1_HM559945	SHV-134	3001178	Perfect	resfinder
blaSHV-135_1_HQ637576	SHV-135	3001179	Perfect	resfinder
blaSHV-137_1_HQ661363	SHV-137	3001181	Perfect	resfinder
blaSHV-13_1_AF164577	SHV-13	3001072	Perfect	resfinder
blaSHV-141_1_JQ388884	SHV-141	3001183	Perfect	resfinder
blaSHV-142_1_JQ029959	SHV-142	3001184	Perfect	resfinder
blaSHV-143_1_JQ341060	SHV-143	3001344	Perfect	resfinder
blaSHV-144_1_JQ926986	SHV-144	3001345	Perfect	resfinder
blaSHV-145_1_JX013655	SHV-145	3001185	Perfect	resfinder
blaSHV-147_1_JX121114	SHV-147	3001186	Perfect	resfinder
blaSHV-148_1_JX121115	SHV-148	3001187	Perfect	resfinder
blaSHV-149_1_JX121116	SHV-149	3001188	Perfect	resfinder
blaSHV-14_1_AF226622	SHV-14	3001073	Perfect	resfinder
blaSHV-150_1_JX121117	SHV-150	3001189	Perfect	resfinder
blaSHV-151_1_JX121118	SHV-151	3001190	Perfect	resfinder
blaSHV-152_1_JX121119	SHV-152	3001191	Perfect	resfinder
blaSHV-153_1_JX121120	SHV-153	3001192	Perfect	resfinder
blaSHV-154_1_JX121121	SHV-154	3001193	Perfect	resfinder
blaSHV-155_1_JX121122	SHV-155	3001194	Perfect	resfinder
blaSHV-156_1_JX121123	SHV-156	3001195	Perfect	resfinder
blaSHV-157_1_JX121124	SHV-157	3001196	Perfect	resfinder
blaSHV-158_1_JX121125	SHV-158	3001197	Perfect	resfinder
blaSHV-159_1_JX121126	SHV-159	3001198	Perfect	resfinder
blaSHV-15_1_AJ011428	SHV-15	3001074	Perfect	resfinder
blaSHV-160_1_JX121127	SHV-160	3001199	Perfect	resfinder
blaSHV-161_1_JX121128	SHV-161	3001200	Perfect	resfinder
blaSHV-162_1_JX121129	SHV-162	3001201	Perfect	resfinder
blaSHV-163_1_JX121130	SHV-163	3001202	Perfect	resfinder
blaSHV-164_1_HE981194	SHV-164	3001347	Perfect	resfinder
blaSHV-165_1_JX121131	SHV-165	3001203	Perfect	resfinder
blaSHV-168_1_JX870080	SHV-168	3001352	Perfect	resfinder
blaSHV-16_1_AF072684	SHV-16	3001075	Perfect	resfinder
blaSHV-172_1_KF513177	SHV-172	3001356	Perfect	resfinder
blaSHV-173_1_KF513178	SHV-173	3001357	Perfect	resfinder
blaSHV-178_1_KF705209	SHV-178	3001361	Perfect	resfinder
blaSHV-179_1_KF705208	SHV-179	3001362	Perfect	resfinder
blaSHV-180_1_KP050487	SHV-180	3001350	Perfect	resfinder
blaSHV-182_1_KP050489	SHV-182	3001364	Perfect	resfinder
blaSHV-183_1_HG934764	SHV-183	3001351	Perfect	resfinder
blaSHV-185_1_KM233164	SHV-185	3003152	Perfect	resfinder
blaSHV-186_1_KM233165	SHV-186	3003153	Perfect	resfinder
blaSHV-187_1_LN515533	SHV-187	3003154	Strict	resfinder
blaSHV-188_1_LN515534	SHV-188	3003155	Strict	resfinder
blaSHV-189_1_KP050494	SHV-189	3003156	Perfect	resfinder
blaSHV-18_1_AF132290	SHV-18	3001076	Perfect	resfinder
blaSHV-190_1_KP868753	SHV-190	3003590	Perfect	resfinder
blaSHV-191_1_KP868754	SHV-191	3003591	Perfect	resfinder
blaSHV-193_1_KR347170	SHV-193	3005239	Perfect	resfinder
blaSHV-194_1_KX421191	SHV-194	3005223	Perfect	resfinder
blaSHV-195_1_KX619652	SHV-195	3005210	Perfect	resfinder
blaSHV-196_1_KX714286	SHV-196	3005229	Perfect	resfinder
blaSHV-197_1_KT946904	SHV-197	3005214	Perfect	resfinder
blaSHV-198_1_MF281086	SHV-198	3005209	Perfect	resfinder
blaSHV-199_1_MF373391	SHV-199	3005232	Perfect	resfinder
blaSHV-1_1_AF148850	SHV-1	3001059	Perfect	resfinder
blaSHV-1b-b_1_DQ166783	SHV-1b-b	3005237	Perfect	resfinder
blaSHV-200_1_MF871643	SHV-200	3005248	Perfect	resfinder
blaSHV-203_1_MG028656	SHV-203	3005249	Perfect	resfinder
blaSHV-204_1_MH243356	SHV-204	3005213	Perfect	resfinder
blaSHV-24_1_AB023477	SHV-24	3001082	Perfect	resfinder
blaSHV-25_1_AF208796	SHV-25	3001083	Perfect	resfinder
blaSHV-26_1_AF227204	SHV-26	3001084	Perfect	resfinder
blaSHV-27_1_AF293345	SHV-27	3001085	Perfect	resfinder
blaSHV-28_1_AF299299	SHV-28	3001086	Perfect	resfinder
blaSHV-29_1_AF301532	SHV-29	3001087	Perfect	resfinder
blaSHV-2_1_AF148851	SHV-2	3001060	Perfect	resfinder
blaSHV-2a_1_X98102	SHV-2A	3001061	Perfect	resfinder
blaSHV-30_1_AY661885	SHV-30	3001088	Perfect	resfinder
blaSHV-31_1_AY277255	SHV-31	3001089	Perfect	resfinder
blaSHV-32_1_AY037778	SHV-32	3001090	Perfect	resfinder
blaSHV-33_1_AY037779	SHV-33	3001091	Perfect	resfinder
blaSHV-34_1_AY036620	SHV-34	3001092	Perfect	resfinder
blaSHV-35_1_AY070258	SHV-35	3001093	Perfect	resfinder
blaSHV-36_1_AF467947	SHV-36	3001094	Perfect	resfinder
blaSHV-37_1_AF467948	SHV-37	3001095	Perfect	resfinder
blaSHV-38_1_AY079099	SHV-38	3001096	Perfect	resfinder
blaSHV-3_1_KX092356	SHV-3	3001062	Perfect	resfinder
blaSHV-40_1_AF535128	SHV-40	3001098	Perfect	resfinder
blaSHV-41_1_AF535129	SHV-41	3001099	Perfect	resfinder
blaSHV-42_1_AF535130	SHV-42	3001100	Perfect	resfinder
blaSHV-43_1_AY065991	SHV-43	3001101	Perfect	resfinder
blaSHV-44_1_AY259119	SHV-44	3001102	Perfect	resfinder
blaSHV-45_1_AF547625	SHV-45	3001103	Perfect	resfinder
blaSHV-46_1_AY210887	SHV-46	3001104	Perfect	resfinder
blaSHV-48_1_AY263404	SHV-48	3001105	Perfect	resfinder
blaSHV-49_1_AY528718	SHV-49	3001106	Perfect	resfinder
blaSHV-50_1_AY288915	SHV-50	3001107	Perfect	resfinder
blaSHV-51_1_AY289548	SHV-51	3001108	Perfect	resfinder
blaSHV-52_1_HQ845196	SHV-52	3001109	Perfect	resfinder
blaSHV-55_1_DQ054528	SHV-55	3001111	Perfect	resfinder
blaSHV-56_1_EU586041	SHV-56	3001112	Perfect	resfinder
blaSHV-57_1_AY223863	SHV-57	3001113	Perfect	resfinder
blaSHV-59_1_AY790341	SHV-59	3001114	Perfect	resfinder
blaSHV-5_1_X55640	SHV-5	3001064	Perfect	resfinder
blaSHV-60_1_AB302939	SHV-60	3001115	Perfect	resfinder
blaSHV-61_1_AJ866284	SHV-61	3001116	Perfect	resfinder
blaSHV-62_1_AJ866285	SHV-62	3001117	Perfect	resfinder
blaSHV-63_1_EU342351	SHV-63	3001118	Perfect	resfinder
blaSHV-64_1_DQ174304	SHV-64	3001119	Perfect	resfinder
blaSHV-65_1_DQ174305	SHV-65	3001120	Perfect	resfinder
blaSHV-66_1_DQ174306	SHV-66	3001121	Perfect	resfinder
blaSHV-67_1_DQ174307	SHV-67	3001122	Perfect	resfinder
blaSHV-69_1_DQ174308	SHV-69	3001123	Perfect	resfinder
blaSHV-70_1_DQ013287	SHV-70	3001124	Perfect	resfinder
blaSHV-71_1_AM176546	SHV-71	3001125	Perfect	resfinder
blaSHV-72_1_AM176547	SHV-72	3001126	Perfect	resfinder
blaSHV-73_1_AM176548	SHV-73	3001127	Perfect	resfinder
blaSHV-74_1_AM176549	SHV-74	3001128	Perfect	resfinder
blaSHV-75_1_AM176550	SHV-75	3001129	Perfect	resfinder
blaSHV-76_1_AM176551	SHV-76	3001130	Perfect	resfinder
blaSHV-77_1_EF373975	SHV-77	3001131	Perfect	resfinder
blaSHV-78_1_AM176553	SHV-78	3001132	Perfect	resfinder
blaSHV-79_1_AM176554	SHV-79	3001133	Perfect	resfinder
blaSHV-7_1_U20270	SHV-7	3001066	Perfect	resfinder
blaSHV-80_1_AM176555	SHV-80	3001134	Perfect	resfinder
blaSHV-81_1_AM176556	SHV-81	3001135	Perfect	resfinder
blaSHV-82_1_AM176557	SHV-82	3001136	Perfect	resfinder
blaSHV-85_1_DQ322460	SHV-85	3001139	Perfect	resfinder
blaSHV-86_1_DQ328802	SHV-86	3001140	Perfect	resfinder
blaSHV-89_1_DQ193536	SHV-89	3001141	Perfect	resfinder
blaSHV-8_1_U92041	SHV-8	3001067	Perfect	resfinder
blaSHV-92_1_DQ836922	SHV-92	3001144	Perfect	resfinder
blaSHV-93_1_EF373969	SHV-93	3001145	Perfect	resfinder
blaSHV-94_1_EF373970	SHV-94	3001146	Perfect	resfinder
blaSHV-95_1_EF373972	SHV-95	3001147	Perfect	resfinder
blaSHV-96_1_EF373971	SHV-96	3001148	Perfect	resfinder
blaSHV-97_1_EF373973	SHV-97	3001149	Perfect	resfinder
blaSHV-98_1_AM941844	SHV-98	3001336	Perfect	resfinder
blaSHV-99_1_AM941845	SHV-99	3001337	Perfect	resfinder
blaSHV-9_1_S82452	SHV-9	3001068	Perfect	resfinder
blaSIM-1_1_JF731030	SIM-1	3000846	Perfect	resfinder
blaSMB-1_1_AB636283	SMB-1	3000854	Perfect	resfinder
blaSME-1_1_Z28968	SME-1	3002379	Perfect	resfinder
blaSME-2_1_AF275256	SME-2	3002380	Perfect	resfinder
blaSME-3_1_AY584237	SME-3	3002381	Perfect	resfinder
blaSPM-1_1_AY341249	SPM-1	3003793	Perfect	resfinder
blaSPU-1_1_GQ919044	SPU-1	3006998	Perfect	resfinder
blaSRT-1_1_AB008454	SRT-1	3002493	Perfect	resfinder
blaSRT-2_1_AY524276	SRT-2	3002494	Perfect	resfinder
blaSST-1_1_AB008455	SST-1	3006999	Perfect	resfinder
blaTEM-101_1_AF495873	TEM-101	3000964	Perfect	resfinder
blaTEM-102_1_AY040093	TEM-102	3000965	Perfect	resfinder
blaTEM-104_1_AF516719	TEM-104	3000967	Perfect	resfinder
blaTEM-105_1_AF516720	TEM-105	3000968	Perfect	resfinder
blaTEM-106_1_AY101578	TEM-106	3000969	Perfect	resfinder
blaTEM-107_1_AY101764	TEM-107	3000970	Perfect	resfinder
blaTEM-108_1_AF506748	TEM-108	3000971	Perfect	resfinder
blaTEM-109_1_AY628175	TEM-109	3000972	Perfect	resfinder
blaTEM-10_1_AF093512	TEM-10	3000882	Perfect	resfinder
blaTEM-110_1_AY072920	TEM-110	3000973	Perfect	resfinder
blaTEM-111_1_AF468003	TEM-111	3000974	Perfect	resfinder
blaTEM-112_1_AY589493	TEM-112	3000975	Perfect	resfinder
blaTEM-113_1_AY589494	TEM-113	3000976	Perfect	resfinder
blaTEM-114_1_AY589495	TEM-114	3000977	Perfect	resfinder
blaTEM-115_1_AF535127	TEM-115	3000978	Perfect	resfinder
blaTEM-116_1_AY425988	TEM-116	3000979	Perfect	resfinder
blaTEM-11_1_AY874537	TEM-11	3000883	Perfect	resfinder
blaTEM-120_1_AY243512	TEM-120	3000982	Perfect	resfinder
blaTEM-121_1_AY307374	TEM-121	3000983	Perfect	resfinder
blaTEM-122_1_AY307100	TEM-122	3000984	Perfect	resfinder
blaTEM-123_1_AY327539	TEM-123	3000985	Perfect	resfinder
blaTEM-124_1_AY327540	TEM-124	3000986	Perfect	resfinder
blaTEM-125_1_AY628176	TEM-125	3000987	Perfect	resfinder
blaTEM-126_1_AY628199	TEM-126	3000988	Perfect	resfinder
blaTEM-127_1_AY368236	TEM-127	3000989	Perfect	resfinder
blaTEM-128_1_AY368237	TEM-128	3000990	Perfect	resfinder
blaTEM-129_1_AJ746225	TEM-129	3000993	Perfect	resfinder
blaTEM-12_1_M88143	TEM-12	3000884	Perfect	resfinder
blaTEM-130_1_AJ866988	TEM-130	3000994	Perfect	resfinder
blaTEM-131_1_AY436361	TEM-131	3000995	Perfect	resfinder
blaTEM-132_1_AY491682	TEM-132	3000996	Perfect	resfinder
blaTEM-133_1_AY528425	TEM-133	3000997	Perfect	resfinder
blaTEM-134_1_AY574271	TEM-134	3000998	Perfect	resfinder
blaTEM-135_1_GQ896333	TEM-135	3000999	Perfect	resfinder
blaTEM-136_1_AY826417	TEM-136	3001000	Perfect	resfinder
blaTEM-137_1_AM286274	TEM-137	3001001	Perfect	resfinder
blaTEM-138_1_AY853593	TEM-138	3001002	Perfect	resfinder
blaTEM-139_1_DQ072853	TEM-139	3001003	Perfect	resfinder
blaTEM-141_1_AY956335	TEM-141	3001004	Perfect	resfinder
blaTEM-142_1_DQ388882	TEM-142	3001005	Perfect	resfinder
blaTEM-143_1_DQ075245	TEM-143	3001006	Perfect	resfinder
blaTEM-144_1_AM049400	TEM-144	3001007	Perfect	resfinder
blaTEM-145_1_DQ105528	TEM-145	3001012	Perfect	resfinder
blaTEM-146_1_DQ105529	TEM-146	3001013	Perfect	resfinder
blaTEM-147_1_DQ279850	TEM-147	3001014	Perfect	resfinder
blaTEM-148_1_AM087454	TEM-148	3001015	Perfect	resfinder
blaTEM-149_1_DQ369751	TEM-149	3001016	Perfect	resfinder
blaTEM-150_1_AM183304	TEM-150	3001017	Perfect	resfinder
blaTEM-151_1_DQ834729	TEM-151	3001018	Perfect	resfinder
blaTEM-152_1_DQ834728	TEM-152	3001019	Perfect	resfinder
blaTEM-153_1_KC149518	TEM-153	3001369	Perfect	resfinder
blaTEM-154_1_FJ807656	TEM-154	3001020	Perfect	resfinder
blaTEM-155_1_DQ679961	TEM-155	3001021	Perfect	resfinder
blaTEM-156_1_AM941159	TEM-156	3001022	Perfect	resfinder
blaTEM-157_1_DQ909059	TEM-157	3001023	Perfect	resfinder
blaTEM-158_1_EF534736	TEM-158	3001024	Perfect	resfinder
blaTEM-159_1_EF136376	TEM-159	3001025	Perfect	resfinder
blaTEM-15_1_AM849805	TEM-15	3000886	Perfect	resfinder
blaTEM-160_1_EF136377	TEM-160	3001026	Perfect	resfinder
blaTEM-162_1_EF468463	TEM-162	3001028	Perfect	resfinder
blaTEM-163_1_EU815939	TEM-163	3001029	Perfect	resfinder
blaTEM-164_1_EU274580	TEM-164	3001030	Perfect	resfinder
blaTEM-166_1_FJ197316	TEM-166	3001032	Perfect	resfinder
blaTEM-167_1_FJ360884	TEM-167	3001033	Perfect	resfinder
blaTEM-168_1_FJ919776	TEM-168	3001034	Perfect	resfinder
blaTEM-169_1_KP012538	TEM-169	3001035	Perfect	resfinder
blaTEM-16_1_X65254	TEM-16	3000887	Perfect	resfinder
